participant	content	token	lemma	tagged_token	tagged_lemma	file
CHI	that's the one we wave   do we wave   i'm gonna run  	['that', 'is', 'the', 'one', 'we', 'wave', 'do', 'we', 'wave', 'i', 'am', 'gon', 'na', 'run']	['that', 'be', 'the', 'one', 'we', 'wave', 'do', 'we', 'wave', 'i', 'be', 'gon', 'na', 'run']	[('that', 'DT'), ('is', 'VBZ'), ('the', 'DT'), ('one', 'NN'), ('we', 'PRP'), ('wave', 'VBP'), ('do', 'VBP'), ('we', 'PRP'), ('wave', 'VB'), ('i', 'VBN'), ('am', 'VBP'), ('gon', 'VBG'), ('na', 'TO'), ('run', 'VB')]	[('that', 'DT'), ('be', 'VB'), ('the', 'DT'), ('one', 'CD'), ('we', 'PRP'), ('wave', 'VBP'), ('do', 'VBP'), ('we', 'PRP'), ('wave', 'VB'), ('i', 'JJ'), ('be', 'VB'), ('gon', 'VBN'), ('na', 'TO'), ('run', 'VB')]	Dyad4-time1-condTD.txt
MOT	but he has gems  	['but', 'he', 'has', 'gems']	['but', 'he', 'have', 'gem']	[('but', 'CC'), ('he', 'PRP'), ('has', 'VBZ'), ('gems', 'NNS')]	[('but', 'CC'), ('he', 'PRP'), ('have', 'VBP'), ('gem', 'NN')]	Dyad4-time1-condTD.txt
CHI	how do you know   does arm up mean gems  	['how', 'do', 'you', 'know', 'does', 'arm', 'up', 'mean', 'gems']	['how', 'do', 'you', 'know', 'do', 'arm', 'up', 'mean', 'gem']	[('how', 'WRB'), ('do', 'VB'), ('you', 'PRP'), ('know', 'VB'), ('does', 'VBZ'), ('arm', 'VB'), ('up', 'RP'), ('mean', 'JJ'), ('gems', 'NNS')]	[('how', 'WRB'), ('do', 'VB'), ('you', 'PRP'), ('know', 'VB'), ('do', 'VBP'), ('arm', 'VB'), ('up', 'RP'), ('mean', 'JJ'), ('gem', 'NN')]	Dyad4-time1-condTD.txt
MOT	yeah wave i think you're right  	['yeah', 'wave', 'i', 'think', 'you', 'are', 'right']	['yeah', 'wave', 'i', 'think', 'you', 'be', 'right']	[('yeah', 'NNS'), ('wave', 'VBP'), ('i', 'JJ'), ('think', 'VBP'), ('you', 'PRP'), ('are', 'VBP'), ('right', 'JJ')]	[('yeah', 'NNS'), ('wave', 'VBP'), ('i', 'JJ'), ('think', 'VBP'), ('you', 'PRP'), ('be', 'VB'), ('right', 'JJ')]	Dyad4-time1-condTD.txt
CHI	 we should've asked okay so maybe arms up does mean gems  	['we', 'should', 'have', 'asked', 'okay', 'so', 'maybe', 'arms', 'up', 'does', 'mean', 'gems']	['we', 'should', 'have', 'ask', 'okay', 'so', 'maybe', 'arm', 'up', 'do', 'mean', 'gem']	[('we', 'PRP'), ('should', 'MD'), ('have', 'VB'), ('asked', 'VBN'), ('okay', 'RP'), ('so', 'RB'), ('maybe', 'RB'), ('arms', 'VBZ'), ('up', 'RP'), ('does', 'VBZ'), ('mean', 'VB'), ('gems', 'NNS')]	[('we', 'PRP'), ('should', 'MD'), ('have', 'VB'), ('ask', 'VBN'), ('okay', 'PRP'), ('so', 'RB'), ('maybe', 'RB'), ('arm', 'NN'), ('up', 'RP'), ('do', 'VBP'), ('mean', 'VB'), ('gem', 'NN')]	Dyad4-time1-condTD.txt
MOT	that's what i think i'm all excited but i think we're totally wrong  	['that', 'is', 'what', 'i', 'think', 'i', 'am', 'all', 'excited', 'but', 'i', 'think', 'we', 'are', 'totally', 'wrong']	['that', 'be', 'what', 'i', 'think', 'i', 'be', 'all', 'excited', 'but', 'i', 'think', 'we', 'be', 'totally', 'wrong']	[('that', 'DT'), ('is', 'VBZ'), ('what', 'WP'), ('i', 'JJ'), ('think', 'VBP'), ('i', 'JJ'), ('am', 'VBP'), ('all', 'DT'), ('excited', 'JJ'), ('but', 'CC'), ('i', 'JJ'), ('think', 'VBP'), ('we', 'PRP'), ('are', 'VBP'), ('totally', 'RB'), ('wrong', 'JJ')]	[('that', 'DT'), ('be', 'VB'), ('what', 'WP'), ('i', 'JJ'), ('think', 'VBP'), ('i', 'JJ'), ('be', 'VB'), ('all', 'DT'), ('excited', 'JJ'), ('but', 'CC'), ('i', 'JJ'), ('think', 'VBP'), ('we', 'PRP'), ('be', 'VB'), ('totally', 'RB'), ('wrong', 'JJ')]	Dyad4-time1-condTD.txt
CHI	this guy's  this guy's arms up weird eyes  	"['this', 'guy', ""'s"", 'this', 'guy', ""'s"", 'arms', 'up', 'weird', 'eyes']"	"['this', 'guy', ""'s"", 'this', 'guy', ""'s"", 'arm', 'up', 'weird', 'eye']"	"[('this', 'DT'), ('guy', 'NN'), (""'s"", 'POS'), ('this', 'DT'), ('guy', 'NN'), (""'s"", 'POS'), ('arms', 'NNS'), ('up', 'IN'), ('weird', 'JJ'), ('eyes', 'NNS')]"	"[('this', 'DT'), ('guy', 'NN'), (""'s"", 'POS'), ('this', 'DT'), ('guy', 'NN'), (""'s"", 'POS'), ('arm', 'NN'), ('up', 'RB'), ('weird', 'JJ'), ('eye', 'NN')]"	Dyad4-time1-condTD.txt
MOT	but is he friendly or not friendly   no i think we ask  	['but', 'is', 'he', 'friendly', 'or', 'not', 'friendly', 'no', 'i', 'think', 'we', 'ask']	['but', 'be', 'he', 'friendly', 'or', 'not', 'friendly', 'no', 'i', 'think', 'we', 'ask']	[('but', 'CC'), ('is', 'VBZ'), ('he', 'PRP'), ('friendly', 'RB'), ('or', 'CC'), ('not', 'RB'), ('friendly', 'JJ'), ('no', 'DT'), ('i', 'JJ'), ('think', 'VBP'), ('we', 'PRP'), ('ask', 'VBP')]	[('but', 'CC'), ('be', 'VB'), ('he', 'PRP'), ('friendly', 'RB'), ('or', 'CC'), ('not', 'RB'), ('friendly', 'JJ'), ('no', 'DT'), ('i', 'JJ'), ('think', 'VBP'), ('we', 'PRP'), ('ask', 'VBP')]	Dyad4-time1-condTD.txt
CHI	yeah let's ask  	['yeah', 'let', 'us', 'ask']	['yeah', 'let', 'u', 'ask']	[('yeah', 'NN'), ('let', 'VBD'), ('us', 'PRP'), ('ask', 'VB')]	[('yeah', 'NNS'), ('let', 'VBP'), ('u', 'JJ'), ('ask', 'VB')]	Dyad4-time1-condTD.txt
MOT	i don't know why i'm right  	['i', 'do', 'not', 'know', 'why', 'i', 'am', 'right']	['i', 'do', 'not', 'know', 'why', 'i', 'be', 'right']	[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('why', 'WRB'), ('i', 'JJ'), ('am', 'VBP'), ('right', 'JJ')]	[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('why', 'WRB'), ('i', 'JJ'), ('be', 'VB'), ('right', 'JJ')]	Dyad4-time1-condTD.txt
CHI	we got it though okay this guy's thickthighed blue with spots weird eyes he's alittle scary  	"['we', 'got', 'it', 'though', 'okay', 'this', 'guy', ""'s"", 'thickthighed', 'blue', 'with', 'spots', 'weird', 'eyes', 'he', 'is', 'alittle', 'scary']"	"['we', 'get', 'it', 'though', 'okay', 'this', 'guy', ""'s"", 'thickthighed', 'blue', 'with', 'spots', 'weird', 'eye', 'he', 'be', 'alittle', 'scary']"	"[('we', 'PRP'), ('got', 'VBD'), ('it', 'PRP'), ('though', 'IN'), ('okay', 'IN'), ('this', 'DT'), ('guy', 'NN'), (""'s"", 'POS'), ('thickthighed', 'JJ'), ('blue', 'NN'), ('with', 'IN'), ('spots', 'JJ'), ('weird', 'JJ'), ('eyes', 'NNS'), ('he', 'PRP'), ('is', 'VBZ'), ('alittle', 'RB'), ('scary', 'JJ')]"	"[('we', 'PRP'), ('get', 'VBP'), ('it', 'PRP'), ('though', 'IN'), ('okay', 'IN'), ('this', 'DT'), ('guy', 'NN'), (""'s"", 'POS'), ('thickthighed', 'JJ'), ('blue', 'NN'), ('with', 'IN'), ('spots', 'JJ'), ('weird', 'JJ'), ('eye', 'NN'), ('he', 'PRP'), ('be', 'VB'), ('alittle', 'RB'), ('scary', 'JJ')]"	Dyad4-time1-condTD.txt
MOT	i think the spots make him mean   i'm just guessing good  	['i', 'think', 'the', 'spots', 'make', 'him', 'mean', 'i', 'am', 'just', 'guessing', 'good']	['i', 'think', 'the', 'spot', 'make', 'him', 'mean', 'i', 'be', 'just', 'guess', 'good']	[('i', 'NN'), ('think', 'VBP'), ('the', 'DT'), ('spots', 'NNS'), ('make', 'VBP'), ('him', 'PRP'), ('mean', 'VB'), ('i', 'NN'), ('am', 'VBP'), ('just', 'RB'), ('guessing', 'VBG'), ('good', 'JJ')]	[('i', 'NN'), ('think', 'VBP'), ('the', 'DT'), ('spot', 'NN'), ('make', 'VBP'), ('him', 'PRP'), ('mean', 'VB'), ('i', 'NN'), ('be', 'VB'), ('just', 'RB'), ('guess', 'RB'), ('good', 'JJ')]	Dyad4-time1-condTD.txt
CHI	you're lucky   okay this guy no cash on this guy this guy is a  	['you', 'are', 'lucky', 'okay', 'this', 'guy', 'no', 'cash', 'on', 'this', 'guy', 'this', 'guy', 'is', 'a']	['you', 'be', 'lucky', 'okay', 'this', 'guy', 'no', 'cash', 'on', 'this', 'guy', 'this', 'guy', 'be', 'a']	[('you', 'PRP'), ('are', 'VBP'), ('lucky', 'JJ'), ('okay', 'IN'), ('this', 'DT'), ('guy', 'NN'), ('no', 'DT'), ('cash', 'NN'), ('on', 'IN'), ('this', 'DT'), ('guy', 'NN'), ('this', 'DT'), ('guy', 'NN'), ('is', 'VBZ'), ('a', 'DT')]	[('you', 'PRP'), ('be', 'VB'), ('lucky', 'JJ'), ('okay', 'NN'), ('this', 'DT'), ('guy', 'VBZ'), ('no', 'DT'), ('cash', 'NN'), ('on', 'IN'), ('this', 'DT'), ('guy', 'NN'), ('this', 'DT'), ('guy', 'NN'), ('be', 'VB'), ('a', 'DT')]	Dyad4-time1-condTD.txt
MOT	but is    do we run away or do we  	['but', 'is', 'do', 'we', 'run', 'away', 'or', 'do', 'we']	['but', 'be', 'do', 'we', 'run', 'away', 'or', 'do', 'we']	[('but', 'CC'), ('is', 'VBZ'), ('do', 'VBP'), ('we', 'PRP'), ('run', 'VB'), ('away', 'RB'), ('or', 'CC'), ('do', 'VBP'), ('we', 'PRP')]	[('but', 'CC'), ('be', 'VB'), ('do', 'VBP'), ('we', 'PRP'), ('run', 'VB'), ('away', 'RB'), ('or', 'CC'), ('do', 'VBP'), ('we', 'PRP')]	Dyad4-time1-condTD.txt
CHI	wave him away   or maybe run away  	['wave', 'him', 'away', 'or', 'maybe', 'run', 'away']	['wave', 'him', 'away', 'or', 'maybe', 'run', 'away']	[('wave', 'VB'), ('him', 'PRP'), ('away', 'RB'), ('or', 'CC'), ('maybe', 'RB'), ('run', 'VB'), ('away', 'RP')]	[('wave', 'VB'), ('him', 'PRP'), ('away', 'RB'), ('or', 'CC'), ('maybe', 'RB'), ('run', 'VB'), ('away', 'RP')]	Dyad4-time1-condTD.txt
MOT	i think we run away 'cause his legs are little he runs fast no how do we know when they're friendly or not friendly  	['i', 'think', 'we', 'run', 'away', 'because', 'his', 'legs', 'are', 'little', 'he', 'runs', 'fast', 'no', 'how', 'do', 'we', 'know', 'when', 'they', 'are', 'friendly', 'or', 'not', 'friendly']	['i', 'think', 'we', 'run', 'away', 'because', 'his', 'leg', 'be', 'little', 'he', 'run', 'fast', 'no', 'how', 'do', 'we', 'know', 'when', 'they', 'be', 'friendly', 'or', 'not', 'friendly']	[('i', 'JJ'), ('think', 'VBP'), ('we', 'PRP'), ('run', 'VBP'), ('away', 'RB'), ('because', 'IN'), ('his', 'PRP$'), ('legs', 'NNS'), ('are', 'VBP'), ('little', 'JJ'), ('he', 'PRP'), ('runs', 'VBZ'), ('fast', 'RB'), ('no', 'DT'), ('how', 'WRB'), ('do', 'VBP'), ('we', 'PRP'), ('know', 'VB'), ('when', 'WRB'), ('they', 'PRP'), ('are', 'VBP'), ('friendly', 'JJ'), ('or', 'CC'), ('not', 'RB'), ('friendly', 'JJ')]	[('i', 'JJ'), ('think', 'VBP'), ('we', 'PRP'), ('run', 'VBP'), ('away', 'RB'), ('because', 'IN'), ('his', 'PRP$'), ('leg', 'NN'), ('be', 'VB'), ('little', 'JJ'), ('he', 'PRP'), ('run', 'VB'), ('fast', 'RB'), ('no', 'DT'), ('how', 'WRB'), ('do', 'VBP'), ('we', 'PRP'), ('know', 'VB'), ('when', 'WRB'), ('they', 'PRP'), ('be', 'VB'), ('friendly', 'RB'), ('or', 'CC'), ('not', 'RB'), ('friendly', 'JJ')]	Dyad4-time1-condTD.txt
CHI	 it's friendly  	['it', 'is', 'friendly']	['it', 'be', 'friendly']	[('it', 'PRP'), ('is', 'VBZ'), ('friendly', 'JJ')]	[('it', 'PRP'), ('be', 'VB'), ('friendly', 'JJ')]	Dyad4-time1-condTD.txt
MOT	alright go to the next one we haven't been able to figure that out  	['alright', 'go', 'to', 'the', 'next', 'one', 'we', 'have', 'not', 'been', 'able', 'to', 'figure', 'that', 'out']	['alright', 'go', 'to', 'the', 'next', 'one', 'we', 'have', 'not', 'be', 'able', 'to', 'figure', 'that', 'out']	[('alright', 'RB'), ('go', 'VB'), ('to', 'TO'), ('the', 'DT'), ('next', 'JJ'), ('one', 'NN'), ('we', 'PRP'), ('have', 'VBP'), ('not', 'RB'), ('been', 'VBN'), ('able', 'JJ'), ('to', 'TO'), ('figure', 'VB'), ('that', 'DT'), ('out', 'RP')]	[('alright', 'RB'), ('go', 'VB'), ('to', 'TO'), ('the', 'DT'), ('next', 'JJ'), ('one', 'NN'), ('we', 'PRP'), ('have', 'VBP'), ('not', 'RB'), ('be', 'VB'), ('able', 'JJ'), ('to', 'TO'), ('figure', 'VB'), ('that', 'DT'), ('out', 'RP')]	Dyad4-time1-condTD.txt
CHI	okay this guy's  this guy looks no  no it's steal  	"['okay', 'this', 'guy', ""'s"", 'this', 'guy', 'looks', 'no', 'no', 'it', 'is', 'steal']"	"['okay', 'this', 'guy', ""'s"", 'this', 'guy', 'look', 'no', 'no', 'it', 'be', 'steal']"	"[('okay', 'NN'), ('this', 'DT'), ('guy', 'NN'), (""'s"", 'POS'), ('this', 'DT'), ('guy', 'NN'), ('looks', 'VBZ'), ('no', 'DT'), ('no', 'DT'), ('it', 'PRP'), ('is', 'VBZ'), ('steal', 'JJ')]"	"[('okay', 'NN'), ('this', 'DT'), ('guy', 'NN'), (""'s"", 'POS'), ('this', 'DT'), ('guy', 'NN'), ('look', 'VB'), ('no', 'DT'), ('no', 'DT'), ('it', 'PRP'), ('be', 'VB'), ('steal', 'JJ')]"	Dyad4-time1-condTD.txt
MOT	i think he you actually run away from  	['i', 'think', 'he', 'you', 'actually', 'run', 'away', 'from']	['i', 'think', 'he', 'you', 'actually', 'run', 'away', 'from']	[('i', 'NN'), ('think', 'VBP'), ('he', 'PRP'), ('you', 'PRP'), ('actually', 'RB'), ('run', 'VB'), ('away', 'RP'), ('from', 'IN')]	[('i', 'NN'), ('think', 'VBP'), ('he', 'PRP'), ('you', 'PRP'), ('actually', 'RB'), ('run', 'VB'), ('away', 'RP'), ('from', 'IN')]	Dyad4-time1-condTD.txt
CHI	this guy  	['this', 'guy']	['this', 'guy']	[('this', 'DT'), ('guy', 'NN')]	[('this', 'DT'), ('guy', 'NN')]	Dyad4-time1-condTD.txt
MOT	run away try run away and see where that get us  	['run', 'away', 'try', 'run', 'away', 'and', 'see', 'where', 'that', 'get', 'us']	['run', 'away', 'try', 'run', 'away', 'and', 'see', 'where', 'that', 'get', 'u']	[('run', 'VB'), ('away', 'RP'), ('try', 'NN'), ('run', 'VB'), ('away', 'RB'), ('and', 'CC'), ('see', 'VB'), ('where', 'WRB'), ('that', 'DT'), ('get', 'VB'), ('us', 'PRP')]	[('run', 'VB'), ('away', 'RP'), ('try', 'NN'), ('run', 'VB'), ('away', 'RB'), ('and', 'CC'), ('see', 'VB'), ('where', 'WRB'), ('that', 'DT'), ('get', 'VB'), ('u', 'JJ')]	Dyad4-time1-condTD.txt
CHI	should've just waved so he's friendly  	['should', 'have', 'just', 'waved', 'so', 'he', 'is', 'friendly']	['should', 'have', 'just', 'wave', 'so', 'he', 'be', 'friendly']	[('should', 'MD'), ('have', 'VB'), ('just', 'RB'), ('waved', 'VBN'), ('so', 'RB'), ('he', 'PRP'), ('is', 'VBZ'), ('friendly', 'JJ')]	[('should', 'MD'), ('have', 'VB'), ('just', 'RB'), ('wave', 'VB'), ('so', 'RB'), ('he', 'PRP'), ('be', 'VB'), ('friendly', 'JJ')]	Dyad4-time1-condTD.txt
MOT	okay so those they were both friendly  	['okay', 'so', 'those', 'they', 'were', 'both', 'friendly']	['okay', 'so', 'those', 'they', 'be', 'both', 'friendly']	[('okay', 'NNS'), ('so', 'RB'), ('those', 'DT'), ('they', 'PRP'), ('were', 'VBD'), ('both', 'DT'), ('friendly', 'JJ')]	[('okay', 'NNS'), ('so', 'RB'), ('those', 'DT'), ('they', 'PRP'), ('be', 'VB'), ('both', 'DT'), ('friendly', 'JJ')]	Dyad4-time1-condTD.txt
CHI	they were both friendly and just  and just wave both of them  	['they', 'were', 'both', 'friendly', 'and', 'just', 'and', 'just', 'wave', 'both', 'of', 'them']	['they', 'be', 'both', 'friendly', 'and', 'just', 'and', 'just', 'wave', 'both', 'of', 'them']	[('they', 'PRP'), ('were', 'VBD'), ('both', 'DT'), ('friendly', 'JJ'), ('and', 'CC'), ('just', 'RB'), ('and', 'CC'), ('just', 'RB'), ('wave', 'VB'), ('both', 'DT'), ('of', 'IN'), ('them', 'PRP')]	[('they', 'PRP'), ('be', 'VB'), ('both', 'DT'), ('friendly', 'JJ'), ('and', 'CC'), ('just', 'RB'), ('and', 'CC'), ('just', 'RB'), ('wave', 'VB'), ('both', 'DT'), ('of', 'IN'), ('them', 'PRP')]	Dyad4-time1-condTD.txt
MOT	and they had eyes different and color different   but otherwise the same  	['and', 'they', 'had', 'eyes', 'different', 'and', 'color', 'different', 'but', 'otherwise', 'the', 'same']	['and', 'they', 'have', 'eye', 'different', 'and', 'color', 'different', 'but', 'otherwise', 'the', 'same']	[('and', 'CC'), ('they', 'PRP'), ('had', 'VBD'), ('eyes', 'NNS'), ('different', 'JJ'), ('and', 'CC'), ('color', 'JJ'), ('different', 'JJ'), ('but', 'CC'), ('otherwise', 'RB'), ('the', 'DT'), ('same', 'JJ')]	[('and', 'CC'), ('they', 'PRP'), ('have', 'VBP'), ('eye', 'NN'), ('different', 'JJ'), ('and', 'CC'), ('color', 'JJ'), ('different', 'JJ'), ('but', 'CC'), ('otherwise', 'RB'), ('the', 'DT'), ('same', 'JJ')]	Dyad4-time1-condTD.txt
CHI	but otherwise the same   weak arm weak leg   okay this guy's the same with different eyes  	"['but', 'otherwise', 'the', 'same', 'weak', 'arm', 'weak', 'leg', 'okay', 'this', 'guy', ""'s"", 'the', 'same', 'with', 'different', 'eyes']"	"['but', 'otherwise', 'the', 'same', 'weak', 'arm', 'weak', 'leg', 'okay', 'this', 'guy', ""'s"", 'the', 'same', 'with', 'different', 'eye']"	"[('but', 'CC'), ('otherwise', 'RB'), ('the', 'DT'), ('same', 'JJ'), ('weak', 'JJ'), ('arm', 'NN'), ('weak', 'JJ'), ('leg', 'NN'), ('okay', 'IN'), ('this', 'DT'), ('guy', 'NN'), (""'s"", 'POS'), ('the', 'DT'), ('same', 'JJ'), ('with', 'IN'), ('different', 'JJ'), ('eyes', 'NNS')]"	"[('but', 'CC'), ('otherwise', 'RB'), ('the', 'DT'), ('same', 'JJ'), ('weak', 'JJ'), ('arm', 'NN'), ('weak', 'JJ'), ('leg', 'NN'), ('okay', 'IN'), ('this', 'DT'), ('guy', 'NN'), (""'s"", 'POS'), ('the', 'DT'), ('same', 'JJ'), ('with', 'IN'), ('different', 'JJ'), ('eye', 'NN')]"	Dyad4-time1-condTD.txt
MOT	run away  	['run', 'away']	['run', 'away']	[('run', 'VB'), ('away', 'RP')]	[('run', 'VB'), ('away', 'RP')]	Dyad4-time1-condTD.txt
CHI	run away   we decided those eyes are evil nope just waved   this sucks  	['run', 'away', 'we', 'decided', 'those', 'eyes', 'are', 'evil', 'nope', 'just', 'waved', 'this', 'sucks']	['run', 'away', 'we', 'decide', 'those', 'eye', 'be', 'evil', 'nope', 'just', 'wave', 'this', 'suck']	[('run', 'VB'), ('away', 'RP'), ('we', 'PRP'), ('decided', 'VBD'), ('those', 'DT'), ('eyes', 'NNS'), ('are', 'VBP'), ('evil', 'JJ'), ('nope', 'NN'), ('just', 'RB'), ('waved', 'VBD'), ('this', 'DT'), ('sucks', 'NNS')]	[('run', 'VB'), ('away', 'RP'), ('we', 'PRP'), ('decide', 'VBP'), ('those', 'DT'), ('eye', 'NN'), ('be', 'VB'), ('evil', 'JJ'), ('nope', 'NN'), ('just', 'RB'), ('wave', 'VB'), ('this', 'DT'), ('suck', 'NN')]	Dyad4-time1-condTD.txt
MOT	how do we know when they're evil  	['how', 'do', 'we', 'know', 'when', 'they', 'are', 'evil']	['how', 'do', 'we', 'know', 'when', 'they', 'be', 'evil']	[('how', 'WRB'), ('do', 'VBP'), ('we', 'PRP'), ('know', 'VB'), ('when', 'WRB'), ('they', 'PRP'), ('are', 'VBP'), ('evil', 'JJ')]	[('how', 'WRB'), ('do', 'VBP'), ('we', 'PRP'), ('know', 'VB'), ('when', 'WRB'), ('they', 'PRP'), ('be', 'VB'), ('evil', 'JJ')]	Dyad4-time1-condTD.txt
CHI	okay this guy has some cash on him i think   steal or ask   the last two the last like three have been friendly so a steal   it's like a test   i feel the need  the need to steal  the neel to steal  	['okay', 'this', 'guy', 'has', 'some', 'cash', 'on', 'him', 'i', 'think', 'steal', 'or', 'ask', 'the', 'last', 'two', 'the', 'last', 'like', 'three', 'have', 'been', 'friendly', 'so', 'a', 'steal', 'it', 'is', 'like', 'a', 'test', 'i', 'feel', 'the', 'need', 'the', 'need', 'to', 'steal', 'the', 'neel', 'to', 'steal']	['okay', 'this', 'guy', 'have', 'some', 'cash', 'on', 'him', 'i', 'think', 'steal', 'or', 'ask', 'the', 'last', 'two', 'the', 'last', 'like', 'three', 'have', 'be', 'friendly', 'so', 'a', 'steal', 'it', 'be', 'like', 'a', 'test', 'i', 'feel', 'the', 'need', 'the', 'need', 'to', 'steal', 'the', 'neel', 'to', 'steal']	[('okay', 'NN'), ('this', 'DT'), ('guy', 'NN'), ('has', 'VBZ'), ('some', 'DT'), ('cash', 'NN'), ('on', 'IN'), ('him', 'PRP'), ('i', 'JJ'), ('think', 'VBP'), ('steal', 'NN'), ('or', 'CC'), ('ask', 'VB'), ('the', 'DT'), ('last', 'JJ'), ('two', 'CD'), ('the', 'DT'), ('last', 'JJ'), ('like', 'IN'), ('three', 'CD'), ('have', 'VBP'), ('been', 'VBN'), ('friendly', 'RB'), ('so', 'RB'), ('a', 'DT'), ('steal', 'NN'), ('it', 'PRP'), ('is', 'VBZ'), ('like', 'IN'), ('a', 'DT'), ('test', 'NN'), ('i', 'NN'), ('feel', 'VBP'), ('the', 'DT'), ('need', 'NN'), ('the', 'DT'), ('need', 'NN'), ('to', 'TO'), ('steal', 'VB'), ('the', 'DT'), ('neel', 'NN'), ('to', 'TO'), ('steal', 'VB')]	[('okay', 'NN'), ('this', 'DT'), ('guy', 'NN'), ('have', 'VBP'), ('some', 'DT'), ('cash', 'NN'), ('on', 'IN'), ('him', 'PRP'), ('i', 'JJ'), ('think', 'VBP'), ('steal', 'NN'), ('or', 'CC'), ('ask', 'VB'), ('the', 'DT'), ('last', 'JJ'), ('two', 'CD'), ('the', 'DT'), ('last', 'JJ'), ('like', 'IN'), ('three', 'CD'), ('have', 'VBP'), ('be', 'VB'), ('friendly', 'RB'), ('so', 'RB'), ('a', 'DT'), ('steal', 'NN'), ('it', 'PRP'), ('be', 'VB'), ('like', 'IN'), ('a', 'DT'), ('test', 'NN'), ('i', 'NN'), ('feel', 'VBP'), ('the', 'DT'), ('need', 'NN'), ('the', 'DT'), ('need', 'NN'), ('to', 'TO'), ('steal', 'VB'), ('the', 'DT'), ('neel', 'NN'), ('to', 'TO'), ('steal', 'VB')]	Dyad4-time1-condTD.txt
MOT	to steal   okay i think you're wrong   i think it's run away  	['to', 'steal', 'okay', 'i', 'think', 'you', 'are', 'wrong', 'i', 'think', 'it', 'is', 'run', 'away']	['to', 'steal', 'okay', 'i', 'think', 'you', 'be', 'wrong', 'i', 'think', 'it', 'be', 'run', 'away']	[('to', 'TO'), ('steal', 'VB'), ('okay', 'JJ'), ('i', 'NN'), ('think', 'VBP'), ('you', 'PRP'), ('are', 'VBP'), ('wrong', 'JJ'), ('i', 'JJ'), ('think', 'VBP'), ('it', 'PRP'), ('is', 'VBZ'), ('run', 'VBN'), ('away', 'RB')]	[('to', 'TO'), ('steal', 'VB'), ('okay', 'JJ'), ('i', 'NN'), ('think', 'VBP'), ('you', 'PRP'), ('be', 'VB'), ('wrong', 'JJ'), ('i', 'JJ'), ('think', 'VBP'), ('it', 'PRP'), ('be', 'VB'), ('run', 'VBN'), ('away', 'RB')]	Dyad4-time1-condTD.txt
CHI	i think i nailed it no okay it's ask for a gem  	['i', 'think', 'i', 'nailed', 'it', 'no', 'okay', 'it', 'is', 'ask', 'for', 'a', 'gem']	['i', 'think', 'i', 'nail', 'it', 'no', 'okay', 'it', 'be', 'ask', 'for', 'a', 'gem']	[('i', 'JJ'), ('think', 'VBP'), ('i', 'NN'), ('nailed', 'VBD'), ('it', 'PRP'), ('no', 'DT'), ('okay', 'NN'), ('it', 'PRP'), ('is', 'VBZ'), ('ask', 'VBN'), ('for', 'IN'), ('a', 'DT'), ('gem', 'NN')]	[('i', 'JJ'), ('think', 'VBP'), ('i', 'JJ'), ('nail', 'VBP'), ('it', 'PRP'), ('no', 'DT'), ('okay', 'NN'), ('it', 'PRP'), ('be', 'VB'), ('ask', 'VBN'), ('for', 'IN'), ('a', 'DT'), ('gem', 'NN')]	Dyad4-time1-condTD.txt
MOT	so it's legs  	['so', 'it', 'is', 'legs']	['so', 'it', 'be', 'legs']	[('so', 'IN'), ('it', 'PRP'), ('is', 'VBZ'), ('legs', 'JJ')]	[('so', 'IN'), ('it', 'PRP'), ('be', 'VB'), ('legs', 'JJ')]	Dyad4-time1-condTD.txt
CHI	legs are all that matter  	['legs', 'are', 'all', 'that', 'matter']	['leg', 'be', 'all', 'that', 'matter']	[('legs', 'NNS'), ('are', 'VBP'), ('all', 'PDT'), ('that', 'IN'), ('matter', 'NN')]	[('leg', 'NN'), ('be', 'VB'), ('all', 'PDT'), ('that', 'DT'), ('matter', 'NN')]	Dyad4-time1-condTD.txt
MOT	it's  it's all about leg day  	['it', 'is', 'it', 'is', 'all', 'about', 'leg', 'day']	['it', 'be', 'it', 'be', 'all', 'about', 'leg', 'day']	[('it', 'PRP'), ('is', 'VBZ'), ('it', 'PRP'), ('is', 'VBZ'), ('all', 'DT'), ('about', 'IN'), ('leg', 'NNS'), ('day', 'NN')]	[('it', 'PRP'), ('be', 'VB'), ('it', 'PRP'), ('be', 'VB'), ('all', 'DT'), ('about', 'IN'), ('leg', 'NNS'), ('day', 'NN')]	Dyad4-time1-condTD.txt
CHI	this guy is big legs  	['this', 'guy', 'is', 'big', 'legs']	['this', 'guy', 'be', 'big', 'leg']	[('this', 'DT'), ('guy', 'NN'), ('is', 'VBZ'), ('big', 'JJ'), ('legs', 'NNS')]	[('this', 'DT'), ('guy', 'NN'), ('be', 'VB'), ('big', 'JJ'), ('leg', 'NN')]	Dyad4-time1-condTD.txt
MOT	spots make them mean maybe  	['spots', 'make', 'them', 'mean', 'maybe']	['spot', 'make', 'them', 'mean', 'maybe']	[('spots', 'NNS'), ('make', 'VBP'), ('them', 'PRP'), ('mean', 'VB'), ('maybe', 'RB')]	[('spot', 'NN'), ('make', 'VBP'), ('them', 'PRP'), ('mean', 'VB'), ('maybe', 'RB')]	Dyad4-time1-condTD.txt
