participant	content	token	lemma	tagged_token	tagged_lemma	file
CHI	no 'cause it's got no gem 'cause downward   we wave   'cause downward means no gem remember  	['no', 'because', 'it', 'is', 'got', 'no', 'gem', 'because', 'downward', 'we', 'wave', 'because', 'downward', 'means', 'no', 'gem', 'remember']	['no', 'because', 'it', 'be', 'get', 'no', 'gem', 'because', 'downward', 'we', 'wave', 'because', 'downward', 'mean', 'no', 'gem', 'remember']	[('no', 'DT'), ('because', 'IN'), ('it', 'PRP'), ('is', 'VBZ'), ('got', 'VBD'), ('no', 'DT'), ('gem', 'NN'), ('because', 'IN'), ('downward', 'NN'), ('we', 'PRP'), ('wave', 'VBP'), ('because', 'IN'), ('downward', 'NN'), ('means', 'VBZ'), ('no', 'DT'), ('gem', 'NN'), ('remember', 'VB')]	[('no', 'DT'), ('because', 'IN'), ('it', 'PRP'), ('be', 'VB'), ('get', 'VBN'), ('no', 'DT'), ('gem', 'NN'), ('because', 'IN'), ('downward', 'NN'), ('we', 'PRP'), ('wave', 'VBP'), ('because', 'RB'), ('downward', 'JJ'), ('mean', 'NN'), ('no', 'DT'), ('gem', 'NN'), ('remember', 'VB')]	Dyad2-time1-condTD.txt
MOT	if that's what actually the driver  	['if', 'that', 'is', 'what', 'actually', 'the', 'driver']	['if', 'that', 'be', 'what', 'actually', 'the', 'driver']	[('if', 'IN'), ('that', 'DT'), ('is', 'VBZ'), ('what', 'WDT'), ('actually', 'RB'), ('the', 'DT'), ('driver', 'NN')]	[('if', 'IN'), ('that', 'DT'), ('be', 'VB'), ('what', 'WP'), ('actually', 'RB'), ('the', 'DT'), ('driver', 'NN')]	Dyad2-time1-condTD.txt
CHI	it's gonna be wrong   so it's got  so red eyes i know i messed up  	['it', 'is', 'gon', 'na', 'be', 'wrong', 'so', 'it', 'is', 'got', 'so', 'red', 'eyes', 'i', 'know', 'i', 'messed', 'up']	['it', 'be', 'gon', 'na', 'be', 'wrong', 'so', 'it', 'be', 'get', 'so', 'red', 'eye', 'i', 'know', 'i', 'mess', 'up']	[('it', 'PRP'), ('is', 'VBZ'), ('gon', 'VBN'), ('na', 'RB'), ('be', 'VB'), ('wrong', 'JJ'), ('so', 'IN'), ('it', 'PRP'), ('is', 'VBZ'), ('got', 'VBD'), ('so', 'RB'), ('red', 'JJ'), ('eyes', 'NNS'), ('i', 'VBP'), ('know', 'VBP'), ('i', 'NNS'), ('messed', 'VBD'), ('up', 'RP')]	[('it', 'PRP'), ('be', 'VB'), ('gon', 'VBN'), ('na', 'RB'), ('be', 'VB'), ('wrong', 'JJ'), ('so', 'IN'), ('it', 'PRP'), ('be', 'VB'), ('get', 'VBN'), ('so', 'RB'), ('red', 'JJ'), ('eye', 'NN'), ('i', 'NN'), ('know', 'VBP'), ('i', 'NN'), ('mess', 'NN'), ('up', 'IN')]	Dyad2-time1-condTD.txt
MOT	you waved i thought you were gonna  	['you', 'waved', 'i', 'thought', 'you', 'were', 'gon', 'na']	['you', 'wave', 'i', 'think', 'you', 'be', 'gon', 'na']	[('you', 'PRP'), ('waved', 'VBD'), ('i', 'VB'), ('thought', 'VBN'), ('you', 'PRP'), ('were', 'VBD'), ('gon', 'VBG'), ('na', 'TO')]	[('you', 'PRP'), ('wave', 'VBP'), ('i', 'JJ'), ('think', 'VBP'), ('you', 'PRP'), ('be', 'VB'), ('gon', 'VBN'), ('na', 'TO')]	Dyad2-time1-condTD.txt
CHI	i messed up   so this one's got a gem yeah this one's got a gem  this one's got a gem   it's got a gem  	"['i', 'messed', 'up', 'so', 'this', 'one', ""'s"", 'got', 'a', 'gem', 'yeah', 'this', 'one', ""'s"", 'got', 'a', 'gem', 'this', 'one', ""'s"", 'got', 'a', 'gem', 'it', 'is', 'got', 'a', 'gem']"	"['i', 'mess', 'up', 'so', 'this', 'one', ""'s"", 'get', 'a', 'gem', 'yeah', 'this', 'one', ""'s"", 'get', 'a', 'gem', 'this', 'one', ""'s"", 'get', 'a', 'gem', 'it', 'be', 'get', 'a', 'gem']"	"[('i', 'NN'), ('messed', 'VBD'), ('up', 'RB'), ('so', 'RB'), ('this', 'DT'), ('one', 'NN'), (""'s"", 'POS'), ('got', 'VBD'), ('a', 'DT'), ('gem', 'NN'), ('yeah', 'NN'), ('this', 'DT'), ('one', 'CD'), (""'s"", 'VBZ'), ('got', 'VBD'), ('a', 'DT'), ('gem', 'NN'), ('this', 'DT'), ('one', 'CD'), (""'s"", 'VBZ'), ('got', 'VBD'), ('a', 'DT'), ('gem', 'NN'), ('it', 'PRP'), ('is', 'VBZ'), ('got', 'VBD'), ('a', 'DT'), ('gem', 'NN')]"	"[('i', 'NN'), ('mess', 'VBP'), ('up', 'RB'), ('so', 'RB'), ('this', 'DT'), ('one', 'NN'), (""'s"", 'POS'), ('get', 'VB'), ('a', 'DT'), ('gem', 'NN'), ('yeah', 'NN'), ('this', 'DT'), ('one', 'CD'), (""'s"", 'POS'), ('get', 'VB'), ('a', 'DT'), ('gem', 'NN'), ('this', 'DT'), ('one', 'CD'), (""'s"", 'POS'), ('get', 'VB'), ('a', 'DT'), ('gem', 'NN'), ('it', 'PRP'), ('be', 'VB'), ('get', 'VB'), ('a', 'DT'), ('gem', 'NN')]"	Dyad2-time1-condTD.txt
MOT	this one you ask for right  	['this', 'one', 'you', 'ask', 'for', 'right']	['this', 'one', 'you', 'ask', 'for', 'right']	[('this', 'DT'), ('one', 'CD'), ('you', 'PRP'), ('ask', 'VBP'), ('for', 'IN'), ('right', 'NN')]	[('this', 'DT'), ('one', 'CD'), ('you', 'PRP'), ('ask', 'VBP'), ('for', 'IN'), ('right', 'NN')]	Dyad2-time1-condTD.txt
CHI	yes sure   yep  yep   downward no gem   i say we run  	['yes', 'sure', 'yep', 'yep', 'downward', 'no', 'gem', 'i', 'say', 'we', 'run']	['yes', 'sure', 'yep', 'yep', 'downward', 'no', 'gem', 'i', 'say', 'we', 'run']	[('yes', 'RB'), ('sure', 'JJ'), ('yep', 'NN'), ('yep', 'RB'), ('downward', 'JJ'), ('no', 'DT'), ('gem', 'NN'), ('i', 'NNS'), ('say', 'VBP'), ('we', 'PRP'), ('run', 'VBP')]	[('yes', 'RB'), ('sure', 'JJ'), ('yep', 'NN'), ('yep', 'RB'), ('downward', 'JJ'), ('no', 'DT'), ('gem', 'NN'), ('i', 'NNS'), ('say', 'VBP'), ('we', 'PRP'), ('run', 'VBP')]	Dyad2-time1-condTD.txt
MOT	it goes against the pattern sofar  	['it', 'goes', 'against', 'the', 'pattern', 'sofar']	['it', 'go', 'against', 'the', 'pattern', 'sofar']	[('it', 'PRP'), ('goes', 'VBZ'), ('against', 'IN'), ('the', 'DT'), ('pattern', 'NN'), ('sofar', 'RB')]	[('it', 'PRP'), ('go', 'VB'), ('against', 'IN'), ('the', 'DT'), ('pattern', 'NN'), ('sofar', 'RB')]	Dyad2-time1-condTD.txt
CHI	this one we steal or we ask  	['this', 'one', 'we', 'steal', 'or', 'we', 'ask']	['this', 'one', 'we', 'steal', 'or', 'we', 'ask']	[('this', 'DT'), ('one', 'CD'), ('we', 'PRP'), ('steal', 'VBP'), ('or', 'CC'), ('we', 'PRP'), ('ask', 'VBP')]	[('this', 'DT'), ('one', 'CD'), ('we', 'PRP'), ('steal', 'VBP'), ('or', 'CC'), ('we', 'PRP'), ('ask', 'VBP')]	Dyad2-time1-condTD.txt
MOT	what if the pattern changes  	['what', 'if', 'the', 'pattern', 'changes']	['what', 'if', 'the', 'pattern', 'change']	[('what', 'WP'), ('if', 'IN'), ('the', 'DT'), ('pattern', 'NN'), ('changes', 'NNS')]	[('what', 'WP'), ('if', 'IN'), ('the', 'DT'), ('pattern', 'NN'), ('change', 'NN')]	Dyad2-time1-condTD.txt
CHI	no 'cause yeah 'cause it  'cause it was spots before   does the pattern change on us  	['no', 'because', 'yeah', 'because', 'it', 'because', 'it', 'was', 'spots', 'before', 'does', 'the', 'pattern', 'change', 'on', 'us']	['no', 'because', 'yeah', 'because', 'it', 'because', 'it', 'be', 'spot', 'before', 'do', 'the', 'pattern', 'change', 'on', 'u']	[('no', 'DT'), ('because', 'IN'), ('yeah', 'NN'), ('because', 'IN'), ('it', 'PRP'), ('because', 'IN'), ('it', 'PRP'), ('was', 'VBD'), ('spots', 'VBN'), ('before', 'RB'), ('does', 'VBZ'), ('the', 'DT'), ('pattern', 'NN'), ('change', 'NN'), ('on', 'IN'), ('us', 'PRP')]	[('no', 'DT'), ('because', 'IN'), ('yeah', 'NN'), ('because', 'IN'), ('it', 'PRP'), ('because', 'IN'), ('it', 'PRP'), ('be', 'VB'), ('spot', 'VBN'), ('before', 'RB'), ('do', 'VBP'), ('the', 'DT'), ('pattern', 'NN'), ('change', 'NN'), ('on', 'IN'), ('u', 'NN')]	Dyad2-time1-condTD.txt
MOT	when you pick up the pattern it changes   doesn't matter  	['when', 'you', 'pick', 'up', 'the', 'pattern', 'it', 'changes', 'does', 'not', 'matter']	['when', 'you', 'pick', 'up', 'the', 'pattern', 'it', 'change', 'do', 'not', 'matter']	[('when', 'WRB'), ('you', 'PRP'), ('pick', 'VBP'), ('up', 'RP'), ('the', 'DT'), ('pattern', 'NN'), ('it', 'PRP'), ('changes', 'VBZ'), ('does', 'VBZ'), ('not', 'RB'), ('matter', 'VB')]	[('when', 'WRB'), ('you', 'PRP'), ('pick', 'VBP'), ('up', 'RP'), ('the', 'DT'), ('pattern', 'NN'), ('it', 'PRP'), ('change', 'VBZ'), ('do', 'VBP'), ('not', 'RB'), ('matter', 'VB')]	Dyad2-time1-condTD.txt
INV	i'll tell you what the pattern is at the end but not yet  	['i', 'will', 'tell', 'you', 'what', 'the', 'pattern', 'is', 'at', 'the', 'end', 'but', 'not', 'yet']	['i', 'will', 'tell', 'you', 'what', 'the', 'pattern', 'be', 'at', 'the', 'end', 'but', 'not', 'yet']	[('i', 'NN'), ('will', 'MD'), ('tell', 'VB'), ('you', 'PRP'), ('what', 'WP'), ('the', 'DT'), ('pattern', 'NN'), ('is', 'VBZ'), ('at', 'IN'), ('the', 'DT'), ('end', 'NN'), ('but', 'CC'), ('not', 'RB'), ('yet', 'RB')]	[('i', 'NN'), ('will', 'MD'), ('tell', 'VB'), ('you', 'PRP'), ('what', 'WP'), ('the', 'DT'), ('pattern', 'NN'), ('be', 'VB'), ('at', 'IN'), ('the', 'DT'), ('end', 'NN'), ('but', 'CC'), ('not', 'RB'), ('yet', 'RB')]	Dyad2-time1-condTD.txt
CHI	what do we do steal or ask   i say we ask   one forty points here we come   downward no gem we wave  	['what', 'do', 'we', 'do', 'steal', 'or', 'ask', 'i', 'say', 'we', 'ask', 'one', 'forty', 'points', 'here', 'we', 'come', 'downward', 'no', 'gem', 'we', 'wave']	['what', 'do', 'we', 'do', 'steal', 'or', 'ask', 'i', 'say', 'we', 'ask', 'one', 'forty', 'point', 'here', 'we', 'come', 'downward', 'no', 'gem', 'we', 'wave']	[('what', 'WP'), ('do', 'VBP'), ('we', 'PRP'), ('do', 'VB'), ('steal', 'VB'), ('or', 'CC'), ('ask', 'VB'), ('i', 'NNS'), ('say', 'VBP'), ('we', 'PRP'), ('ask', 'VBP'), ('one', 'CD'), ('forty', 'NN'), ('points', 'NNS'), ('here', 'RB'), ('we', 'PRP'), ('come', 'VBP'), ('downward', 'JJ'), ('no', 'DT'), ('gem', 'NN'), ('we', 'PRP'), ('wave', 'VBP')]	[('what', 'WP'), ('do', 'VBP'), ('we', 'PRP'), ('do', 'VB'), ('steal', 'VB'), ('or', 'CC'), ('ask', 'VB'), ('i', 'NNS'), ('say', 'VBP'), ('we', 'PRP'), ('ask', 'VBP'), ('one', 'CD'), ('forty', 'NN'), ('point', 'NN'), ('here', 'RB'), ('we', 'PRP'), ('come', 'VBP'), ('downward', 'JJ'), ('no', 'DT'), ('gem', 'NN'), ('we', 'PRP'), ('wave', 'VBP')]	Dyad2-time1-condTD.txt
MOT	terrible this is embarrassing  	['terrible', 'this', 'is', 'embarrassing']	['terrible', 'this', 'be', 'embarrass']	[('terrible', 'JJ'), ('this', 'DT'), ('is', 'VBZ'), ('embarrassing', 'VBG')]	[('terrible', 'JJ'), ('this', 'DT'), ('be', 'VB'), ('embarrass', 'NN')]	Dyad2-time1-condTD.txt
CHI	aye it's enough gems for our ship to fly in  	['aye', 'it', 'is', 'enough', 'gems', 'for', 'our', 'ship', 'to', 'fly', 'in']	['aye', 'it', 'be', 'enough', 'gem', 'for', 'our', 'ship', 'to', 'fly', 'in']	[('aye', 'NN'), ('it', 'PRP'), ('is', 'VBZ'), ('enough', 'JJ'), ('gems', 'NNS'), ('for', 'IN'), ('our', 'PRP$'), ('ship', 'NN'), ('to', 'TO'), ('fly', 'VB'), ('in', 'IN')]	[('aye', 'VB'), ('it', 'PRP'), ('be', 'VB'), ('enough', 'JJ'), ('gem', 'NN'), ('for', 'IN'), ('our', 'PRP$'), ('ship', 'NN'), ('to', 'TO'), ('fly', 'VB'), ('in', 'IN')]	Dyad2-time1-condTD.txt
MOT	barely should have double that  	['barely', 'should', 'have', 'double', 'that']	['barely', 'should', 'have', 'double', 'that']	[('barely', 'RB'), ('should', 'MD'), ('have', 'VB'), ('double', 'NN'), ('that', 'IN')]	[('barely', 'RB'), ('should', 'MD'), ('have', 'VB'), ('double', 'NN'), ('that', 'IN')]	Dyad2-time1-condTD.txt
CHI	whoosh we're gone  	['whoosh', 'we', 'are', 'gone']	['whoosh', 'we', 'be', 'go']	[('whoosh', 'IN'), ('we', 'PRP'), ('are', 'VBP'), ('gone', 'VBN')]	[('whoosh', 'NN'), ('we', 'PRP'), ('be', 'VB'), ('go', 'VB')]	Dyad2-time1-condTD.txt
