participant	content	token	lemma	tagged_token	tagged_lemma	file
MOT	and his arms up so steal from it    that's a good alien  	['and', 'his', 'arms', 'up', 'so', 'steal', 'from', 'it', 'that', 'is', 'a', 'good', 'alien']	['and', 'his', 'arm', 'up', 'so', 'steal', 'from', 'it', 'that', 'be', 'a', 'good', 'alien']	[('and', 'CC'), ('his', 'PRP$'), ('arms', 'NNS'), ('up', 'RP'), ('so', 'RB'), ('steal', 'RB'), ('from', 'IN'), ('it', 'PRP'), ('that', 'WDT'), ('is', 'VBZ'), ('a', 'DT'), ('good', 'JJ'), ('alien', 'NN')]	[('and', 'CC'), ('his', 'PRP$'), ('arm', 'NN'), ('up', 'RP'), ('so', 'RB'), ('steal', 'RB'), ('from', 'IN'), ('it', 'PRP'), ('that', 'WDT'), ('be', 'VB'), ('a', 'DT'), ('good', 'JJ'), ('alien', 'NN')]	Dyad1-time1-condTD.txt
CHI	this is so you wanna ask for a gem  	['this', 'is', 'so', 'you', 'wan', 'na', 'ask', 'for', 'a', 'gem']	['this', 'be', 'so', 'you', 'wan', 'na', 'ask', 'for', 'a', 'gem']	[('this', 'DT'), ('is', 'VBZ'), ('so', 'RB'), ('you', 'PRP'), ('wan', 'VBP'), ('na', 'TO'), ('ask', 'VB'), ('for', 'IN'), ('a', 'DT'), ('gem', 'NN')]	[('this', 'DT'), ('be', 'VB'), ('so', 'RB'), ('you', 'PRP'), ('wan', 'VBP'), ('na', 'TO'), ('ask', 'VB'), ('for', 'IN'), ('a', 'DT'), ('gem', 'NN')]	Dyad1-time1-condTD.txt
MOT	ask for a gem  	['ask', 'for', 'a', 'gem']	['ask', 'for', 'a', 'gem']	[('ask', 'NN'), ('for', 'IN'), ('a', 'DT'), ('gem', 'NN')]	[('ask', 'NN'), ('for', 'IN'), ('a', 'DT'), ('gem', 'NN')]	Dyad1-time1-condTD.txt
CHI	okay we figured it out yay okay red eyes arms down means run away from it okay ready  	['okay', 'we', 'figured', 'it', 'out', 'yay', 'okay', 'red', 'eyes', 'arms', 'down', 'means', 'run', 'away', 'from', 'it', 'okay', 'ready']	['okay', 'we', 'figure', 'it', 'out', 'yay', 'okay', 'red', 'eye', 'arm', 'down', 'mean', 'run', 'away', 'from', 'it', 'okay', 'ready']	[('okay', 'IN'), ('we', 'PRP'), ('figured', 'VBD'), ('it', 'PRP'), ('out', 'RP'), ('yay', 'JJ'), ('okay', 'NN'), ('red', 'JJ'), ('eyes', 'NNS'), ('arms', 'NNS'), ('down', 'RP'), ('means', 'NNS'), ('run', 'VB'), ('away', 'RB'), ('from', 'IN'), ('it', 'PRP'), ('okay', 'VBZ'), ('ready', 'JJ')]	[('okay', 'IN'), ('we', 'PRP'), ('figure', 'VBP'), ('it', 'PRP'), ('out', 'RP'), ('yay', 'JJ'), ('okay', 'NN'), ('red', 'VBD'), ('eye', 'NN'), ('arm', 'NN'), ('down', 'RP'), ('mean', 'JJ'), ('run', 'VB'), ('away', 'RB'), ('from', 'IN'), ('it', 'PRP'), ('okay', 'VBZ'), ('ready', 'JJ')]	Dyad1-time1-condTD.txt
MOT	so we wave  	['so', 'we', 'wave']	['so', 'we', 'wave']	[('so', 'IN'), ('we', 'PRP'), ('wave', 'VBP')]	[('so', 'IN'), ('we', 'PRP'), ('wave', 'VBP')]	Dyad1-time1-condTD.txt
CHI	yay we're good at this we figured out  	['yay', 'we', 'are', 'good', 'at', 'this', 'we', 'figured', 'out']	['yay', 'we', 'be', 'good', 'at', 'this', 'we', 'figure', 'out']	[('yay', 'NN'), ('we', 'PRP'), ('are', 'VBP'), ('good', 'JJ'), ('at', 'IN'), ('this', 'DT'), ('we', 'PRP'), ('figured', 'VBD'), ('out', 'RP')]	[('yay', 'NN'), ('we', 'PRP'), ('be', 'VB'), ('good', 'JJ'), ('at', 'IN'), ('this', 'DT'), ('we', 'PRP'), ('figure', 'VBP'), ('out', 'RP')]	Dyad1-time1-condTD.txt
MOT	only took us thirty two aliens to figure it out   okay so we steal from that one  	['only', 'took', 'us', 'thirty', 'two', 'aliens', 'to', 'figure', 'it', 'out', 'okay', 'so', 'we', 'steal', 'from', 'that', 'one']	['only', 'take', 'u', 'thirty', 'two', 'alien', 'to', 'figure', 'it', 'out', 'okay', 'so', 'we', 'steal', 'from', 'that', 'one']	[('only', 'RB'), ('took', 'VBD'), ('us', 'PRP'), ('thirty', 'VB'), ('two', 'CD'), ('aliens', 'NNS'), ('to', 'TO'), ('figure', 'VB'), ('it', 'PRP'), ('out', 'RP'), ('okay', 'RB'), ('so', 'IN'), ('we', 'PRP'), ('steal', 'VBP'), ('from', 'IN'), ('that', 'DT'), ('one', 'CD')]	[('only', 'RB'), ('take', 'VB'), ('u', 'JJ'), ('thirty', 'NN'), ('two', 'CD'), ('alien', 'NN'), ('to', 'TO'), ('figure', 'VB'), ('it', 'PRP'), ('out', 'RP'), ('okay', 'RB'), ('so', 'IN'), ('we', 'PRP'), ('steal', 'VBP'), ('from', 'IN'), ('that', 'DT'), ('one', 'CD')]	Dyad1-time1-condTD.txt
CHI	steal from it yeah   yeah see we got it whoo   thirty three we only have alittle acouple more so  	['steal', 'from', 'it', 'yeah', 'yeah', 'see', 'we', 'got', 'it', 'whoo', 'thirty', 'three', 'we', 'only', 'have', 'alittle', 'acouple', 'more', 'so']	['steal', 'from', 'it', 'yeah', 'yeah', 'see', 'we', 'get', 'it', 'whoo', 'thirty', 'three', 'we', 'only', 'have', 'alittle', 'acouple', 'more', 'so']	[('steal', 'NN'), ('from', 'IN'), ('it', 'PRP'), ('yeah', 'VBZ'), ('yeah', 'CC'), ('see', 'VBP'), ('we', 'PRP'), ('got', 'VBD'), ('it', 'PRP'), ('whoo', 'VBD'), ('thirty', 'JJ'), ('three', 'CD'), ('we', 'PRP'), ('only', 'RB'), ('have', 'VBP'), ('alittle', 'RB'), ('acouple', 'RB'), ('more', 'RBR'), ('so', 'RB')]	[('steal', 'NN'), ('from', 'IN'), ('it', 'PRP'), ('yeah', 'VBZ'), ('yeah', 'CC'), ('see', 'VBP'), ('we', 'PRP'), ('get', 'VB'), ('it', 'PRP'), ('whoo', 'JJ'), ('thirty', 'JJ'), ('three', 'CD'), ('we', 'PRP'), ('only', 'RB'), ('have', 'VBP'), ('alittle', 'RB'), ('acouple', 'RB'), ('more', 'RBR'), ('so', 'RB')]	Dyad1-time1-condTD.txt
MOT	 it's okay chi's got it so we're gonna ask it for a gem i agree  	"['it', 'is', 'okay', 'chi', ""'s"", 'got', 'it', 'so', 'we', 'are', 'gon', 'na', 'ask', 'it', 'for', 'a', 'gem', 'i', 'agree']"	"['it', 'be', 'okay', 'chi', ""'s"", 'get', 'it', 'so', 'we', 'be', 'gon', 'na', 'ask', 'it', 'for', 'a', 'gem', 'i', 'agree']"	"[('it', 'PRP'), ('is', 'VBZ'), ('okay', 'JJ'), ('chi', 'NN'), (""'s"", 'POS'), ('got', 'VBD'), ('it', 'PRP'), ('so', 'IN'), ('we', 'PRP'), ('are', 'VBP'), ('gon', 'VBG'), ('na', 'TO'), ('ask', 'VB'), ('it', 'PRP'), ('for', 'IN'), ('a', 'DT'), ('gem', 'NN'), ('i', 'NN'), ('agree', 'VBP')]"	"[('it', 'PRP'), ('be', 'VB'), ('okay', 'JJ'), ('chi', 'NN'), (""'s"", 'POS'), ('get', 'NN'), ('it', 'PRP'), ('so', 'IN'), ('we', 'PRP'), ('be', 'VB'), ('gon', 'VBN'), ('na', 'TO'), ('ask', 'VB'), ('it', 'PRP'), ('for', 'IN'), ('a', 'DT'), ('gem', 'NN'), ('i', 'NN'), ('agree', 'VBP')]"	Dyad1-time1-condTD.txt
CHI	okay ready   ask it for a gem  	['okay', 'ready', 'ask', 'it', 'for', 'a', 'gem']	['okay', 'ready', 'ask', 'it', 'for', 'a', 'gem']	[('okay', 'RB'), ('ready', 'JJ'), ('ask', 'VB'), ('it', 'PRP'), ('for', 'IN'), ('a', 'DT'), ('gem', 'NN')]	[('okay', 'RB'), ('ready', 'JJ'), ('ask', 'VB'), ('it', 'PRP'), ('for', 'IN'), ('a', 'DT'), ('gem', 'NN')]	Dyad1-time1-condTD.txt
MOT	ask it for a gem   ask it for a gem again what do you think  	['ask', 'it', 'for', 'a', 'gem', 'ask', 'it', 'for', 'a', 'gem', 'again', 'what', 'do', 'you', 'think']	['ask', 'it', 'for', 'a', 'gem', 'ask', 'it', 'for', 'a', 'gem', 'again', 'what', 'do', 'you', 'think']	[('ask', 'VB'), ('it', 'PRP'), ('for', 'IN'), ('a', 'DT'), ('gem', 'NN'), ('ask', 'NN'), ('it', 'PRP'), ('for', 'IN'), ('a', 'DT'), ('gem', 'NN'), ('again', 'RB'), ('what', 'WP'), ('do', 'VBP'), ('you', 'PRP'), ('think', 'VB')]	[('ask', 'VB'), ('it', 'PRP'), ('for', 'IN'), ('a', 'DT'), ('gem', 'NN'), ('ask', 'NN'), ('it', 'PRP'), ('for', 'IN'), ('a', 'DT'), ('gem', 'NN'), ('again', 'RB'), ('what', 'WP'), ('do', 'VBP'), ('you', 'PRP'), ('think', 'VB')]	Dyad1-time1-condTD.txt
CHI	that was easy    you wanna steal from it  	['that', 'was', 'easy', 'you', 'wan', 'na', 'steal', 'from', 'it']	['that', 'be', 'easy', 'you', 'wan', 'na', 'steal', 'from', 'it']	[('that', 'DT'), ('was', 'VBD'), ('easy', 'JJ'), ('you', 'PRP'), ('wan', 'VBP'), ('na', 'JJ'), ('steal', 'NN'), ('from', 'IN'), ('it', 'PRP')]	[('that', 'DT'), ('be', 'VB'), ('easy', 'JJ'), ('you', 'PRP'), ('wan', 'VBP'), ('na', 'JJ'), ('steal', 'NN'), ('from', 'IN'), ('it', 'PRP')]	Dyad1-time1-condTD.txt
MOT	wanna steal from it  steal from it  	['wan', 'na', 'steal', 'from', 'it', 'steal', 'from', 'it']	['wan', 'na', 'steal', 'from', 'it', 'steal', 'from', 'it']	[('wan', 'NN'), ('na', 'TO'), ('steal', 'NN'), ('from', 'IN'), ('it', 'PRP'), ('steal', 'VBZ'), ('from', 'IN'), ('it', 'PRP')]	[('wan', 'NN'), ('na', 'TO'), ('steal', 'NN'), ('from', 'IN'), ('it', 'PRP'), ('steal', 'VBZ'), ('from', 'IN'), ('it', 'PRP')]	Dyad1-time1-condTD.txt
CHI	aw what  	['aw', 'what']	['aw', 'what']	[('aw', 'VB'), ('what', 'WP')]	[('aw', 'VB'), ('what', 'WP')]	Dyad1-time1-condTD.txt
MOT	it was a friendly alien it had red eyes  	['it', 'was', 'a', 'friendly', 'alien', 'it', 'had', 'red', 'eyes']	['it', 'be', 'a', 'friendly', 'alien', 'it', 'have', 'red', 'eye']	[('it', 'PRP'), ('was', 'VBD'), ('a', 'DT'), ('friendly', 'JJ'), ('alien', 'NN'), ('it', 'PRP'), ('had', 'VBD'), ('red', 'JJ'), ('eyes', 'NNS')]	[('it', 'PRP'), ('be', 'VB'), ('a', 'DT'), ('friendly', 'JJ'), ('alien', 'NN'), ('it', 'PRP'), ('have', 'VBP'), ('red', 'VBN'), ('eye', 'NN')]	Dyad1-time1-condTD.txt
CHI	okay maybe we need to figure it out    it's okay  	['okay', 'maybe', 'we', 'need', 'to', 'figure', 'it', 'out', 'it', 'is', 'okay']	['okay', 'maybe', 'we', 'need', 'to', 'figure', 'it', 'out', 'it', 'be', 'okay']	[('okay', 'JJ'), ('maybe', 'RB'), ('we', 'PRP'), ('need', 'VBP'), ('to', 'TO'), ('figure', 'VB'), ('it', 'PRP'), ('out', 'IN'), ('it', 'PRP'), ('is', 'VBZ'), ('okay', 'JJ')]	[('okay', 'JJ'), ('maybe', 'RB'), ('we', 'PRP'), ('need', 'VBP'), ('to', 'TO'), ('figure', 'VB'), ('it', 'PRP'), ('out', 'RP'), ('it', 'PRP'), ('be', 'VB'), ('okay', 'JJ')]	Dyad1-time1-condTD.txt
MOT	 i thought we had it   okay but it's still from this one   now i don't know the difference between them   it's up to you you can either ask for a gem or steal one or you can  	['i', 'thought', 'we', 'had', 'it', 'okay', 'but', 'it', 'is', 'still', 'from', 'this', 'one', 'now', 'i', 'do', 'not', 'know', 'the', 'difference', 'between', 'them', 'it', 'is', 'up', 'to', 'you', 'you', 'can', 'either', 'ask', 'for', 'a', 'gem', 'or', 'steal', 'one', 'or', 'you', 'can']	['i', 'think', 'we', 'have', 'it', 'okay', 'but', 'it', 'be', 'still', 'from', 'this', 'one', 'now', 'i', 'do', 'not', 'know', 'the', 'difference', 'between', 'them', 'it', 'be', 'up', 'to', 'you', 'you', 'can', 'either', 'ask', 'for', 'a', 'gem', 'or', 'steal', 'one', 'or', 'you', 'can']	[('i', 'JJ'), ('thought', 'VBD'), ('we', 'PRP'), ('had', 'VBD'), ('it', 'PRP'), ('okay', 'RP'), ('but', 'CC'), ('it', 'PRP'), ('is', 'VBZ'), ('still', 'RB'), ('from', 'IN'), ('this', 'DT'), ('one', 'CD'), ('now', 'RB'), ('i', 'VBZ'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('the', 'DT'), ('difference', 'NN'), ('between', 'IN'), ('them', 'PRP'), ('it', 'PRP'), ('is', 'VBZ'), ('up', 'RP'), ('to', 'TO'), ('you', 'PRP'), ('you', 'PRP'), ('can', 'MD'), ('either', 'VB'), ('ask', 'VB'), ('for', 'IN'), ('a', 'DT'), ('gem', 'NN'), ('or', 'CC'), ('steal', 'VB'), ('one', 'CD'), ('or', 'CC'), ('you', 'PRP'), ('can', 'MD')]	[('i', 'JJ'), ('think', 'VBP'), ('we', 'PRP'), ('have', 'VBP'), ('it', 'PRP'), ('okay', 'RP'), ('but', 'CC'), ('it', 'PRP'), ('be', 'VB'), ('still', 'RB'), ('from', 'IN'), ('this', 'DT'), ('one', 'CD'), ('now', 'RB'), ('i', 'VBZ'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('the', 'DT'), ('difference', 'NN'), ('between', 'IN'), ('them', 'PRP'), ('it', 'PRP'), ('be', 'VB'), ('up', 'RP'), ('to', 'TO'), ('you', 'PRP'), ('you', 'PRP'), ('can', 'MD'), ('either', 'VB'), ('ask', 'VB'), ('for', 'IN'), ('a', 'DT'), ('gem', 'NN'), ('or', 'CC'), ('steal', 'VB'), ('one', 'CD'), ('or', 'CC'), ('you', 'PRP'), ('can', 'MD')]	Dyad1-time1-condTD.txt
CHI	steal from it  	['steal', 'from', 'it']	['steal', 'from', 'it']	[('steal', 'NN'), ('from', 'IN'), ('it', 'PRP')]	[('steal', 'NN'), ('from', 'IN'), ('it', 'PRP')]	Dyad1-time1-condTD.txt
MOT	steal from it okay  	['steal', 'from', 'it', 'okay']	['steal', 'from', 'it', 'okay']	[('steal', 'NN'), ('from', 'IN'), ('it', 'PRP'), ('okay', 'VBD')]	[('steal', 'NN'), ('from', 'IN'), ('it', 'PRP'), ('okay', 'VBD')]	Dyad1-time1-condTD.txt
CHI	one hundred eighty   if we get both of these right then we can get two hundred  	['one', 'hundred', 'eighty', 'if', 'we', 'get', 'both', 'of', 'these', 'right', 'then', 'we', 'can', 'get', 'two', 'hundred']	['one', 'hundred', 'eighty', 'if', 'we', 'get', 'both', 'of', 'these', 'right', 'then', 'we', 'can', 'get', 'two', 'hundred']	[('one', 'CD'), ('hundred', 'CD'), ('eighty', 'NN'), ('if', 'IN'), ('we', 'PRP'), ('get', 'VBP'), ('both', 'DT'), ('of', 'IN'), ('these', 'DT'), ('right', 'JJ'), ('then', 'RB'), ('we', 'PRP'), ('can', 'MD'), ('get', 'VB'), ('two', 'CD'), ('hundred', 'CD')]	[('one', 'CD'), ('hundred', 'CD'), ('eighty', 'NN'), ('if', 'IN'), ('we', 'PRP'), ('get', 'VBP'), ('both', 'DT'), ('of', 'IN'), ('these', 'DT'), ('right', 'JJ'), ('then', 'RB'), ('we', 'PRP'), ('can', 'MD'), ('get', 'VB'), ('two', 'CD'), ('hundred', 'CD')]	Dyad1-time1-condTD.txt
MOT	well is that the goal   is there a goal i forget  	['well', 'is', 'that', 'the', 'goal', 'is', 'there', 'a', 'goal', 'i', 'forget']	['well', 'be', 'that', 'the', 'goal', 'be', 'there', 'a', 'goal', 'i', 'forget']	[('well', 'RB'), ('is', 'VBZ'), ('that', 'IN'), ('the', 'DT'), ('goal', 'NN'), ('is', 'VBZ'), ('there', 'RB'), ('a', 'DT'), ('goal', 'NN'), ('i', 'NN'), ('forget', 'VBP')]	[('well', 'RB'), ('be', 'VB'), ('that', 'IN'), ('the', 'DT'), ('goal', 'NN'), ('be', 'VB'), ('there', 'RB'), ('a', 'DT'), ('goal', 'NN'), ('i', 'NN'), ('forget', 'VBP')]	Dyad1-time1-condTD.txt
CHI	no there's no goal but  	['no', 'there', 'is', 'no', 'goal', 'but']	['no', 'there', 'be', 'no', 'goal', 'but']	[('no', 'DT'), ('there', 'EX'), ('is', 'VBZ'), ('no', 'DT'), ('goal', 'NN'), ('but', 'CC')]	[('no', 'DT'), ('there', 'EX'), ('be', 'VB'), ('no', 'DT'), ('goal', 'NN'), ('but', 'CC')]	Dyad1-time1-condTD.txt
MOT	okay so that one i would say steal from him right  	['okay', 'so', 'that', 'one', 'i', 'would', 'say', 'steal', 'from', 'him', 'right']	['okay', 'so', 'that', 'one', 'i', 'would', 'say', 'steal', 'from', 'him', 'right']	[('okay', 'NNS'), ('so', 'RB'), ('that', 'IN'), ('one', 'CD'), ('i', 'NN'), ('would', 'MD'), ('say', 'VB'), ('steal', 'NN'), ('from', 'IN'), ('him', 'PRP'), ('right', 'RB')]	[('okay', 'NNS'), ('so', 'RB'), ('that', 'IN'), ('one', 'CD'), ('i', 'NN'), ('would', 'MD'), ('say', 'VB'), ('steal', 'NN'), ('from', 'IN'), ('him', 'PRP'), ('right', 'RB')]	Dyad1-time1-condTD.txt
CHI	yeah alright  	['yeah', 'alright']	['yeah', 'alright']	[('yeah', 'NN'), ('alright', 'NN')]	[('yeah', 'NN'), ('alright', 'NN')]	Dyad1-time1-condTD.txt
MOT	no it was a friendly alien  	['no', 'it', 'was', 'a', 'friendly', 'alien']	['no', 'it', 'be', 'a', 'friendly', 'alien']	[('no', 'DT'), ('it', 'PRP'), ('was', 'VBD'), ('a', 'DT'), ('friendly', 'JJ'), ('alien', 'NN')]	[('no', 'DT'), ('it', 'PRP'), ('be', 'VB'), ('a', 'DT'), ('friendly', 'JJ'), ('alien', 'NN')]	Dyad1-time1-condTD.txt
CHI	 it  it didn't have spots on it though  	['it', 'it', 'did', 'not', 'have', 'spots', 'on', 'it', 'though']	['it', 'it', 'do', 'not', 'have', 'spot', 'on', 'it', 'though']	[('it', 'PRP'), ('it', 'PRP'), ('did', 'VBD'), ('not', 'RB'), ('have', 'VB'), ('spots', 'NNS'), ('on', 'IN'), ('it', 'PRP'), ('though', 'IN')]	[('it', 'PRP'), ('it', 'PRP'), ('do', 'VBZ'), ('not', 'RB'), ('have', 'VB'), ('spot', 'NN'), ('on', 'IN'), ('it', 'PRP'), ('though', 'IN')]	Dyad1-time1-condTD.txt
MOT	 the spots make a difference   i don't know we're only one alien away so we can figure it out that one i would say run away from   no has no spots so you think it's a good one  	['the', 'spots', 'make', 'a', 'difference', 'i', 'do', 'not', 'know', 'we', 'are', 'only', 'one', 'alien', 'away', 'so', 'we', 'can', 'figure', 'it', 'out', 'that', 'one', 'i', 'would', 'say', 'run', 'away', 'from', 'no', 'has', 'no', 'spots', 'so', 'you', 'think', 'it', 'is', 'a', 'good', 'one']	['the', 'spot', 'make', 'a', 'difference', 'i', 'do', 'not', 'know', 'we', 'be', 'only', 'one', 'alien', 'away', 'so', 'we', 'can', 'figure', 'it', 'out', 'that', 'one', 'i', 'would', 'say', 'run', 'away', 'from', 'no', 'have', 'no', 'spot', 'so', 'you', 'think', 'it', 'be', 'a', 'good', 'one']	[('the', 'DT'), ('spots', 'NNS'), ('make', 'VBP'), ('a', 'DT'), ('difference', 'NN'), ('i', 'NN'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('we', 'PRP'), ('are', 'VBP'), ('only', 'RB'), ('one', 'CD'), ('alien', 'NN'), ('away', 'RB'), ('so', 'IN'), ('we', 'PRP'), ('can', 'MD'), ('figure', 'VB'), ('it', 'PRP'), ('out', 'RP'), ('that', 'IN'), ('one', 'CD'), ('i', 'NN'), ('would', 'MD'), ('say', 'VB'), ('run', 'VB'), ('away', 'RB'), ('from', 'IN'), ('no', 'DT'), ('has', 'VBZ'), ('no', 'DT'), ('spots', 'NNS'), ('so', 'RB'), ('you', 'PRP'), ('think', 'VBP'), ('it', 'PRP'), ('is', 'VBZ'), ('a', 'DT'), ('good', 'JJ'), ('one', 'NN')]	[('the', 'DT'), ('spot', 'NN'), ('make', 'VBP'), ('a', 'DT'), ('difference', 'NN'), ('i', 'NN'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('we', 'PRP'), ('be', 'VB'), ('only', 'RB'), ('one', 'CD'), ('alien', 'NN'), ('away', 'RB'), ('so', 'IN'), ('we', 'PRP'), ('can', 'MD'), ('figure', 'VB'), ('it', 'PRP'), ('out', 'RP'), ('that', 'IN'), ('one', 'CD'), ('i', 'NN'), ('would', 'MD'), ('say', 'VB'), ('run', 'VB'), ('away', 'RB'), ('from', 'IN'), ('no', 'DT'), ('have', 'VBP'), ('no', 'DT'), ('spot', 'NN'), ('so', 'RB'), ('you', 'PRP'), ('think', 'VBP'), ('it', 'PRP'), ('be', 'VB'), ('a', 'DT'), ('good', 'JJ'), ('one', 'NN')]	Dyad1-time1-condTD.txt
CHI	just wave  	['just', 'wave']	['just', 'wave']	[('just', 'RB'), ('wave', 'VB')]	[('just', 'RB'), ('wave', 'VB')]	Dyad1-time1-condTD.txt
MOT	okay go ahead wave for it   you got it chi guess the spots   i would say most of the  	['okay', 'go', 'ahead', 'wave', 'for', 'it', 'you', 'got', 'it', 'chi', 'guess', 'the', 'spots', 'i', 'would', 'say', 'most', 'of', 'the']	['okay', 'go', 'ahead', 'wave', 'for', 'it', 'you', 'get', 'it', 'chi', 'guess', 'the', 'spot', 'i', 'would', 'say', 'most', 'of', 'the']	[('okay', 'RB'), ('go', 'VBP'), ('ahead', 'RB'), ('wave', 'VBP'), ('for', 'IN'), ('it', 'PRP'), ('you', 'PRP'), ('got', 'VBD'), ('it', 'PRP'), ('chi', 'VBZ'), ('guess', 'CC'), ('the', 'DT'), ('spots', 'NNS'), ('i', 'NN'), ('would', 'MD'), ('say', 'VB'), ('most', 'JJS'), ('of', 'IN'), ('the', 'DT')]	[('okay', 'RB'), ('go', 'VBP'), ('ahead', 'RB'), ('wave', 'VBP'), ('for', 'IN'), ('it', 'PRP'), ('you', 'PRP'), ('get', 'VBP'), ('it', 'PRP'), ('chi', 'VBZ'), ('guess', 'CC'), ('the', 'DT'), ('spot', 'NN'), ('i', 'NN'), ('would', 'MD'), ('say', 'VB'), ('most', 'JJS'), ('of', 'IN'), ('the', 'DT')]	Dyad1-time1-condTD.txt
CHI	was there a pattern to it  	['was', 'there', 'a', 'pattern', 'to', 'it']	['be', 'there', 'a', 'pattern', 'to', 'it']	[('was', 'VBD'), ('there', 'EX'), ('a', 'DT'), ('pattern', 'NN'), ('to', 'TO'), ('it', 'PRP')]	[('be', 'VB'), ('there', 'EX'), ('a', 'DT'), ('pattern', 'NN'), ('to', 'TO'), ('it', 'PRP')]	Dyad1-time1-condTD.txt
INV	yeah did youguys finish  	['yeah', 'did', 'youguys', 'finish']	['yeah', 'do', 'youguys', 'finish']	[('yeah', 'NN'), ('did', 'VBD'), ('youguys', 'PRP'), ('finish', 'VB')]	[('yeah', 'NNS'), ('do', 'VBP'), ('youguys', 'PRP'), ('finish', 'VB')]	Dyad1-time1-condTD.txt
MOT	most of the aliens were i think good  	['most', 'of', 'the', 'aliens', 'were', 'i', 'think', 'good']	['most', 'of', 'the', 'alien', 'be', 'i', 'think', 'good']	[('most', 'JJS'), ('of', 'IN'), ('the', 'DT'), ('aliens', 'NNS'), ('were', 'VBD'), ('i', 'JJ'), ('think', 'VBP'), ('good', 'JJ')]	[('most', 'JJS'), ('of', 'IN'), ('the', 'DT'), ('alien', 'NN'), ('be', 'VB'), ('i', 'JJ'), ('think', 'VBP'), ('good', 'JJ')]	Dyad1-time1-condTD.txt
