participant	content	token	lemma	tagged_token	tagged_lemma	file
CHI	 wait everyone that's had long eyes has been nice  	['wait', 'everyone', 'that', 'is', 'had', 'long', 'eyes', 'has', 'been', 'nice']	['wait', 'everyone', 'that', 'be', 'have', 'long', 'eye', 'have', 'be', 'nice']	[('wait', 'NN'), ('everyone', 'NN'), ('that', 'WDT'), ('is', 'VBZ'), ('had', 'VBN'), ('long', 'JJ'), ('eyes', 'NNS'), ('has', 'VBZ'), ('been', 'VBN'), ('nice', 'JJ')]	[('wait', 'NN'), ('everyone', 'NN'), ('that', 'WDT'), ('be', 'VB'), ('have', 'VBP'), ('long', 'JJ'), ('eye', 'NN'), ('have', 'VBP'), ('be', 'VB'), ('nice', 'JJ')]	Dyad3-time1-condTD.txt
MOT	okay then eyes or color  	['okay', 'then', 'eyes', 'or', 'color']	['okay', 'then', 'eye', 'or', 'color']	[('okay', 'NN'), ('then', 'RB'), ('eyes', 'VBD'), ('or', 'CC'), ('color', 'NN')]	[('okay', 'NN'), ('then', 'RB'), ('eye', 'NN'), ('or', 'CC'), ('color', 'NN')]	Dyad3-time1-condTD.txt
CHI	and i think we should steal  	['and', 'i', 'think', 'we', 'should', 'steal']	['and', 'i', 'think', 'we', 'should', 'steal']	[('and', 'CC'), ('i', 'JJ'), ('think', 'VBP'), ('we', 'PRP'), ('should', 'MD'), ('steal', 'VB')]	[('and', 'CC'), ('i', 'JJ'), ('think', 'VBP'), ('we', 'PRP'), ('should', 'MD'), ('steal', 'VB')]	Dyad3-time1-condTD.txt
MOT	okay goahead  	['okay', 'goahead']	['okay', 'goahead']	[('okay', 'NNS'), ('goahead', 'UH')]	[('okay', 'NNS'), ('goahead', 'UH')]	Dyad3-time1-condTD.txt
CHI	 he's another friendly one  	['he', 'is', 'another', 'friendly', 'one']	['he', 'be', 'another', 'friendly', 'one']	[('he', 'PRP'), ('is', 'VBZ'), ('another', 'DT'), ('friendly', 'JJ'), ('one', 'CD')]	[('he', 'PRP'), ('be', 'VB'), ('another', 'DT'), ('friendly', 'JJ'), ('one', 'CD')]	Dyad3-time1-condTD.txt
MOT	how many have been friendly   everyone but the green  	['how', 'many', 'have', 'been', 'friendly', 'everyone', 'but', 'the', 'green']	['how', 'many', 'have', 'be', 'friendly', 'everyone', 'but', 'the', 'green']	[('how', 'WRB'), ('many', 'JJ'), ('have', 'VBP'), ('been', 'VBN'), ('friendly', 'JJ'), ('everyone', 'NN'), ('but', 'CC'), ('the', 'DT'), ('green', 'JJ')]	[('how', 'WRB'), ('many', 'JJ'), ('have', 'VBP'), ('be', 'VB'), ('friendly', 'JJ'), ('everyone', 'NN'), ('but', 'CC'), ('the', 'DT'), ('green', 'JJ')]	Dyad3-time1-condTD.txt
CHI	all of them sofar  	['all', 'of', 'them', 'sofar']	['all', 'of', 'them', 'sofar']	[('all', 'DT'), ('of', 'IN'), ('them', 'PRP'), ('sofar', 'RB')]	[('all', 'DT'), ('of', 'IN'), ('them', 'PRP'), ('sofar', 'RB')]	Dyad3-time1-condTD.txt
MOT	all of them have been friendly    let's vote he's friendly go  	['all', 'of', 'them', 'have', 'been', 'friendly', 'let', 'us', 'vote', 'he', 'is', 'friendly', 'go']	['all', 'of', 'them', 'have', 'be', 'friendly', 'let', 'u', 'vote', 'he', 'be', 'friendly', 'go']	[('all', 'DT'), ('of', 'IN'), ('them', 'PRP'), ('have', 'VBP'), ('been', 'VBN'), ('friendly', 'JJ'), ('let', 'VB'), ('us', 'PRP'), ('vote', 'VB'), ('he', 'PRP'), ('is', 'VBZ'), ('friendly', 'JJ'), ('go', 'VB')]	[('all', 'DT'), ('of', 'IN'), ('them', 'PRP'), ('have', 'VBP'), ('be', 'VB'), ('friendly', 'JJ'), ('let', 'VB'), ('u', 'JJ'), ('vote', 'VB'), ('he', 'PRP'), ('be', 'VB'), ('friendly', 'RB'), ('go', 'VB')]	Dyad3-time1-condTD.txt
CHI	you think so  	['you', 'think', 'so']	['you', 'think', 'so']	[('you', 'PRP'), ('think', 'VBP'), ('so', 'RB')]	[('you', 'PRP'), ('think', 'VBP'), ('so', 'RB')]	Dyad3-time1-condTD.txt
MOT	didn't we see him already   no he had different eyes right  	['did', 'not', 'we', 'see', 'him', 'already', 'no', 'he', 'had', 'different', 'eyes', 'right']	['do', 'not', 'we', 'see', 'him', 'already', 'no', 'he', 'have', 'different', 'eye', 'right']	[('did', 'VBD'), ('not', 'RB'), ('we', 'PRP'), ('see', 'VBP'), ('him', 'PRP'), ('already', 'RB'), ('no', 'RB'), ('he', 'PRP'), ('had', 'VBD'), ('different', 'JJ'), ('eyes', 'NNS'), ('right', 'RB')]	[('do', 'VB'), ('not', 'RB'), ('we', 'PRP'), ('see', 'VBP'), ('him', 'PRP'), ('already', 'RB'), ('no', 'RB'), ('he', 'PRP'), ('have', 'VB'), ('different', 'JJ'), ('eye', 'NN'), ('right', 'NN')]	Dyad3-time1-condTD.txt
CHI	no blue guy with  same guy that looked like this who had long eyes was   he was friendly and  but he didn't have a gem   so maybe  	['no', 'blue', 'guy', 'with', 'same', 'guy', 'that', 'looked', 'like', 'this', 'who', 'had', 'long', 'eyes', 'was', 'he', 'was', 'friendly', 'and', 'but', 'he', 'did', 'not', 'have', 'a', 'gem', 'so', 'maybe']	['no', 'blue', 'guy', 'with', 'same', 'guy', 'that', 'look', 'like', 'this', 'who', 'have', 'long', 'eye', 'be', 'he', 'be', 'friendly', 'and', 'but', 'he', 'do', 'not', 'have', 'a', 'gem', 'so', 'maybe']	[('no', 'DT'), ('blue', 'JJ'), ('guy', 'NN'), ('with', 'IN'), ('same', 'JJ'), ('guy', 'NN'), ('that', 'IN'), ('looked', 'VBD'), ('like', 'IN'), ('this', 'DT'), ('who', 'WP'), ('had', 'VBD'), ('long', 'JJ'), ('eyes', 'NNS'), ('was', 'VBD'), ('he', 'PRP'), ('was', 'VBD'), ('friendly', 'JJ'), ('and', 'CC'), ('but', 'CC'), ('he', 'PRP'), ('did', 'VBD'), ('not', 'RB'), ('have', 'VB'), ('a', 'DT'), ('gem', 'NN'), ('so', 'RB'), ('maybe', 'RB')]	[('no', 'DT'), ('blue', 'JJ'), ('guy', 'NN'), ('with', 'IN'), ('same', 'JJ'), ('guy', 'NN'), ('that', 'WDT'), ('look', 'VBP'), ('like', 'IN'), ('this', 'DT'), ('who', 'WP'), ('have', 'VBP'), ('long', 'JJ'), ('eye', 'NN'), ('be', 'VB'), ('he', 'PRP'), ('be', 'VB'), ('friendly', 'JJ'), ('and', 'CC'), ('but', 'CC'), ('he', 'PRP'), ('do', 'VBP'), ('not', 'RB'), ('have', 'VB'), ('a', 'DT'), ('gem', 'NN'), ('so', 'RB'), ('maybe', 'RB')]	Dyad3-time1-condTD.txt
MOT	maybe he's friendly and has a gem  	['maybe', 'he', 'is', 'friendly', 'and', 'has', 'a', 'gem']	['maybe', 'he', 'be', 'friendly', 'and', 'have', 'a', 'gem']	[('maybe', 'RB'), ('he', 'PRP'), ('is', 'VBZ'), ('friendly', 'JJ'), ('and', 'CC'), ('has', 'VBZ'), ('a', 'DT'), ('gem', 'NN')]	[('maybe', 'RB'), ('he', 'PRP'), ('be', 'VB'), ('friendly', 'RB'), ('and', 'CC'), ('have', 'VBP'), ('a', 'DT'), ('gem', 'NN')]	Dyad3-time1-condTD.txt
CHI	okay let's ask   so he was  	['okay', 'let', 'us', 'ask', 'so', 'he', 'was']	['okay', 'let', 'u', 'ask', 'so', 'he', 'be']	[('okay', 'JJ'), ('let', 'VB'), ('us', 'PRP'), ('ask', 'VB'), ('so', 'IN'), ('he', 'PRP'), ('was', 'VBD')]	[('okay', 'JJ'), ('let', 'NN'), ('u', 'JJ'), ('ask', 'VB'), ('so', 'IN'), ('he', 'PRP'), ('be', 'VB')]	Dyad3-time1-condTD.txt
MOT	friendly and had a gem  	['friendly', 'and', 'had', 'a', 'gem']	['friendly', 'and', 'have', 'a', 'gem']	[('friendly', 'RB'), ('and', 'CC'), ('had', 'VBD'), ('a', 'DT'), ('gem', 'NN')]	[('friendly', 'RB'), ('and', 'CC'), ('have', 'VBP'), ('a', 'DT'), ('gem', 'NN')]	Dyad3-time1-condTD.txt
CHI	he was blue  	['he', 'was', 'blue']	['he', 'be', 'blue']	[('he', 'PRP'), ('was', 'VBD'), ('blue', 'JJ')]	[('he', 'PRP'), ('be', 'VB'), ('blue', 'JJ')]	Dyad3-time1-condTD.txt
MOT	big eyes  	['big', 'eyes']	['big', 'eye']	[('big', 'JJ'), ('eyes', 'NNS')]	[('big', 'JJ'), ('eye', 'NN')]	Dyad3-time1-condTD.txt
CHI	he had big eyes and big arms   so maybe the big arms and big eyes means you have the gem   but exceptfor it didn't apply for green  	['he', 'had', 'big', 'eyes', 'and', 'big', 'arms', 'so', 'maybe', 'the', 'big', 'arms', 'and', 'big', 'eyes', 'means', 'you', 'have', 'the', 'gem', 'but', 'exceptfor', 'it', 'did', 'not', 'apply', 'for', 'green']	['he', 'have', 'big', 'eye', 'and', 'big', 'arm', 'so', 'maybe', 'the', 'big', 'arm', 'and', 'big', 'eye', 'mean', 'you', 'have', 'the', 'gem', 'but', 'exceptfor', 'it', 'do', 'not', 'apply', 'for', 'green']	[('he', 'PRP'), ('had', 'VBD'), ('big', 'JJ'), ('eyes', 'NNS'), ('and', 'CC'), ('big', 'JJ'), ('arms', 'NNS'), ('so', 'IN'), ('maybe', 'RB'), ('the', 'DT'), ('big', 'JJ'), ('arms', 'NNS'), ('and', 'CC'), ('big', 'JJ'), ('eyes', 'NNS'), ('means', 'VBZ'), ('you', 'PRP'), ('have', 'VBP'), ('the', 'DT'), ('gem', 'NN'), ('but', 'CC'), ('exceptfor', 'IN'), ('it', 'PRP'), ('did', 'VBD'), ('not', 'RB'), ('apply', 'VB'), ('for', 'IN'), ('green', 'JJ')]	[('he', 'PRP'), ('have', 'VBP'), ('big', 'JJ'), ('eye', 'NN'), ('and', 'CC'), ('big', 'JJ'), ('arm', 'NN'), ('so', 'RB'), ('maybe', 'RB'), ('the', 'DT'), ('big', 'JJ'), ('arm', 'NN'), ('and', 'CC'), ('big', 'JJ'), ('eye', 'NN'), ('mean', 'NN'), ('you', 'PRP'), ('have', 'VBP'), ('the', 'DT'), ('gem', 'NN'), ('but', 'CC'), ('exceptfor', 'IN'), ('it', 'PRP'), ('do', 'VB'), ('not', 'RB'), ('apply', 'VB'), ('for', 'IN'), ('green', 'JJ')]	Dyad3-time1-condTD.txt
MOT	maybe it's blue versus green  	['maybe', 'it', 'is', 'blue', 'versus', 'green']	['maybe', 'it', 'be', 'blue', 'versus', 'green']	[('maybe', 'RB'), ('it', 'PRP'), ('is', 'VBZ'), ('blue', 'JJ'), ('versus', 'NN'), ('green', 'NN')]	[('maybe', 'RB'), ('it', 'PRP'), ('be', 'VB'), ('blue', 'JJ'), ('versus', 'NN'), ('green', 'NN')]	Dyad3-time1-condTD.txt
CHI	blue guy with weak arms and big eyes  	['blue', 'guy', 'with', 'weak', 'arms', 'and', 'big', 'eyes']	['blue', 'guy', 'with', 'weak', 'arm', 'and', 'big', 'eye']	[('blue', 'JJ'), ('guy', 'NN'), ('with', 'IN'), ('weak', 'JJ'), ('arms', 'NNS'), ('and', 'CC'), ('big', 'JJ'), ('eyes', 'NNS')]	[('blue', 'JJ'), ('guy', 'NN'), ('with', 'IN'), ('weak', 'JJ'), ('arm', 'NN'), ('and', 'CC'), ('big', 'JJ'), ('eye', 'NN')]	Dyad3-time1-condTD.txt
MOT	 i didn't notice that  	['i', 'did', 'not', 'notice', 'that']	['i', 'do', 'not', 'notice', 'that']	[('i', 'NN'), ('did', 'VBD'), ('not', 'RB'), ('notice', 'VB'), ('that', 'IN')]	[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('notice', 'VB'), ('that', 'IN')]	Dyad3-time1-condTD.txt
CHI	yeah so i think  	['yeah', 'so', 'i', 'think']	['yeah', 'so', 'i', 'think']	[('yeah', 'NNS'), ('so', 'RB'), ('i', 'JJ'), ('think', 'VBP')]	[('yeah', 'NNS'), ('so', 'RB'), ('i', 'JJ'), ('think', 'VBP')]	Dyad3-time1-condTD.txt
MOT	i think he's friendly but doesn't have anything  	['i', 'think', 'he', 'is', 'friendly', 'but', 'does', 'not', 'have', 'anything']	['i', 'think', 'he', 'be', 'friendly', 'but', 'do', 'not', 'have', 'anything']	[('i', 'NN'), ('think', 'VBP'), ('he', 'PRP'), ('is', 'VBZ'), ('friendly', 'JJ'), ('but', 'CC'), ('does', 'VBZ'), ('not', 'RB'), ('have', 'VB'), ('anything', 'NN')]	[('i', 'NN'), ('think', 'VBP'), ('he', 'PRP'), ('be', 'VB'), ('friendly', 'RB'), ('but', 'CC'), ('do', 'VBP'), ('not', 'RB'), ('have', 'VB'), ('anything', 'NN')]	Dyad3-time1-condTD.txt
CHI	he's friendly but doesn't have a gem   he has warts he has big eyes i think he definitely has a gem  	['he', 'is', 'friendly', 'but', 'does', 'not', 'have', 'a', 'gem', 'he', 'has', 'warts', 'he', 'has', 'big', 'eyes', 'i', 'think', 'he', 'definitely', 'has', 'a', 'gem']	['he', 'be', 'friendly', 'but', 'do', 'not', 'have', 'a', 'gem', 'he', 'have', 'wart', 'he', 'have', 'big', 'eye', 'i', 'think', 'he', 'definitely', 'have', 'a', 'gem']	[('he', 'PRP'), ('is', 'VBZ'), ('friendly', 'JJ'), ('but', 'CC'), ('does', 'VBZ'), ('not', 'RB'), ('have', 'VB'), ('a', 'DT'), ('gem', 'NN'), ('he', 'PRP'), ('has', 'VBZ'), ('warts', 'NNS'), ('he', 'PRP'), ('has', 'VBZ'), ('big', 'JJ'), ('eyes', 'NNS'), ('i', 'JJ'), ('think', 'VBP'), ('he', 'PRP'), ('definitely', 'RB'), ('has', 'VBZ'), ('a', 'DT'), ('gem', 'NN')]	[('he', 'PRP'), ('be', 'VB'), ('friendly', 'RB'), ('but', 'CC'), ('do', 'VBP'), ('not', 'RB'), ('have', 'VB'), ('a', 'DT'), ('gem', 'NN'), ('he', 'PRP'), ('have', 'VBP'), ('wart', 'RB'), ('he', 'PRP'), ('have', 'VBP'), ('big', 'JJ'), ('eye', 'NN'), ('i', 'NN'), ('think', 'VBP'), ('he', 'PRP'), ('definitely', 'RB'), ('have', 'VBP'), ('a', 'DT'), ('gem', 'NN')]	Dyad3-time1-condTD.txt
MOT	let's steal it  	['let', 'us', 'steal', 'it']	['let', 'u', 'steal', 'it']	[('let', 'VB'), ('us', 'PRP'), ('steal', 'VB'), ('it', 'PRP')]	[('let', 'VB'), ('u', 'JJ'), ('steal', 'VB'), ('it', 'PRP')]	Dyad3-time1-condTD.txt
CHI	you think we should steal   okay i agree  	['you', 'think', 'we', 'should', 'steal', 'okay', 'i', 'agree']	['you', 'think', 'we', 'should', 'steal', 'okay', 'i', 'agree']	[('you', 'PRP'), ('think', 'VBP'), ('we', 'PRP'), ('should', 'MD'), ('steal', 'VB'), ('okay', 'NN'), ('i', 'NNS'), ('agree', 'VBP')]	[('you', 'PRP'), ('think', 'VBP'), ('we', 'PRP'), ('should', 'MD'), ('steal', 'VB'), ('okay', 'NN'), ('i', 'NNS'), ('agree', 'VBP')]	Dyad3-time1-condTD.txt
MOT	he's friendly   and he has a gem so what made him friendly  	['he', 'is', 'friendly', 'and', 'he', 'has', 'a', 'gem', 'so', 'what', 'made', 'him', 'friendly']	['he', 'be', 'friendly', 'and', 'he', 'have', 'a', 'gem', 'so', 'what', 'make', 'him', 'friendly']	[('he', 'PRP'), ('is', 'VBZ'), ('friendly', 'JJ'), ('and', 'CC'), ('he', 'PRP'), ('has', 'VBZ'), ('a', 'DT'), ('gem', 'NN'), ('so', 'IN'), ('what', 'WP'), ('made', 'VBD'), ('him', 'PRP'), ('friendly', 'JJ')]	[('he', 'PRP'), ('be', 'VB'), ('friendly', 'RB'), ('and', 'CC'), ('he', 'PRP'), ('have', 'VBP'), ('a', 'DT'), ('gem', 'NN'), ('so', 'IN'), ('what', 'WP'), ('make', 'VBP'), ('him', 'PRP'), ('friendly', 'JJ')]	Dyad3-time1-condTD.txt
CHI	the eyes  	['the', 'eyes']	['the', 'eye']	[('the', 'DT'), ('eyes', 'NNS')]	[('the', 'DT'), ('eye', 'NN')]	Dyad3-time1-condTD.txt
MOT	eyes okay  okay  	['eyes', 'okay', 'okay']	['eye', 'okay', 'okay']	[('eyes', 'NNS'), ('okay', 'VBP'), ('okay', 'NN')]	[('eye', 'NN'), ('okay', 'NN'), ('okay', 'NN')]	Dyad3-time1-condTD.txt
CHI	and the other guy who had warts was friendly  	['and', 'the', 'other', 'guy', 'who', 'had', 'warts', 'was', 'friendly']	['and', 'the', 'other', 'guy', 'who', 'have', 'wart', 'be', 'friendly']	[('and', 'CC'), ('the', 'DT'), ('other', 'JJ'), ('guy', 'NN'), ('who', 'WP'), ('had', 'VBD'), ('warts', 'NNS'), ('was', 'VBD'), ('friendly', 'JJ')]	[('and', 'CC'), ('the', 'DT'), ('other', 'JJ'), ('guy', 'NN'), ('who', 'WP'), ('have', 'VBP'), ('wart', 'VBN'), ('be', 'VB'), ('friendly', 'JJ')]	Dyad3-time1-condTD.txt
MOT	okay  okay so warts we should look at warts alittlebit more  	['okay', 'okay', 'so', 'warts', 'we', 'should', 'look', 'at', 'warts', 'alittlebit', 'more']	['okay', 'okay', 'so', 'wart', 'we', 'should', 'look', 'at', 'wart', 'alittlebit', 'more']	[('okay', 'JJ'), ('okay', 'NNS'), ('so', 'RB'), ('warts', 'IN'), ('we', 'PRP'), ('should', 'MD'), ('look', 'VB'), ('at', 'IN'), ('warts', 'NNS'), ('alittlebit', 'RB'), ('more', 'RBR')]	[('okay', 'JJ'), ('okay', 'NNS'), ('so', 'RB'), ('wart', 'IN'), ('we', 'PRP'), ('should', 'MD'), ('look', 'VB'), ('at', 'IN'), ('wart', 'JJ'), ('alittlebit', 'RB'), ('more', 'RBR')]	Dyad3-time1-condTD.txt
CHI	he  he's    he doesn't have a gem   i know for a fact he doesn't have a gem because his arms are weak  	['he', 'he', 'is', 'he', 'does', 'not', 'have', 'a', 'gem', 'i', 'know', 'for', 'a', 'fact', 'he', 'does', 'not', 'have', 'a', 'gem', 'because', 'his', 'arms', 'are', 'weak']	['he', 'he', 'be', 'he', 'do', 'not', 'have', 'a', 'gem', 'i', 'know', 'for', 'a', 'fact', 'he', 'do', 'not', 'have', 'a', 'gem', 'because', 'his', 'arm', 'be', 'weak']	[('he', 'PRP'), ('he', 'PRP'), ('is', 'VBZ'), ('he', 'PRP'), ('does', 'VBZ'), ('not', 'RB'), ('have', 'VB'), ('a', 'DT'), ('gem', 'NN'), ('i', 'NN'), ('know', 'VBP'), ('for', 'IN'), ('a', 'DT'), ('fact', 'NN'), ('he', 'PRP'), ('does', 'VBZ'), ('not', 'RB'), ('have', 'VB'), ('a', 'DT'), ('gem', 'NN'), ('because', 'IN'), ('his', 'PRP$'), ('arms', 'NNS'), ('are', 'VBP'), ('weak', 'JJ')]	[('he', 'PRP'), ('he', 'PRP'), ('be', 'VB'), ('he', 'PRP'), ('do', 'VB'), ('not', 'RB'), ('have', 'VB'), ('a', 'DT'), ('gem', 'NN'), ('i', 'NN'), ('know', 'VBP'), ('for', 'IN'), ('a', 'DT'), ('fact', 'NN'), ('he', 'PRP'), ('do', 'VBP'), ('not', 'RB'), ('have', 'VB'), ('a', 'DT'), ('gem', 'NN'), ('because', 'IN'), ('his', 'PRP$'), ('arm', 'NN'), ('be', 'VB'), ('weak', 'JJ')]	Dyad3-time1-condTD.txt
MOT	okay  okay  okay  	['okay', 'okay', 'okay']	['okay', 'okay', 'okay']	[('okay', 'JJ'), ('okay', 'NN'), ('okay', 'NN')]	[('okay', 'JJ'), ('okay', 'NN'), ('okay', 'NN')]	Dyad3-time1-condTD.txt
CHI	but he has long eyes  	['but', 'he', 'has', 'long', 'eyes']	['but', 'he', 'have', 'long', 'eye']	[('but', 'CC'), ('he', 'PRP'), ('has', 'VBZ'), ('long', 'RB'), ('eyes', 'NNS')]	[('but', 'CC'), ('he', 'PRP'), ('have', 'VBP'), ('long', 'JJ'), ('eye', 'NN')]	Dyad3-time1-condTD.txt
MOT	and this  this the line of  	['and', 'this', 'this', 'the', 'line', 'of']	['and', 'this', 'this', 'the', 'line', 'of']	[('and', 'CC'), ('this', 'DT'), ('this', 'DT'), ('the', 'DT'), ('line', 'NN'), ('of', 'IN')]	[('and', 'CC'), ('this', 'DT'), ('this', 'DT'), ('the', 'DT'), ('line', 'NN'), ('of', 'IN')]	Dyad3-time1-condTD.txt
CHI	that's  that's everyone   so he's nice or maybe his eyes mean he's evil   but i think we should either wave to   	['that', 'is', 'that', 'is', 'everyone', 'so', 'he', 'is', 'nice', 'or', 'maybe', 'his', 'eyes', 'mean', 'he', 'is', 'evil', 'but', 'i', 'think', 'we', 'should', 'either', 'wave', 'to']	['that', 'be', 'that', 'be', 'everyone', 'so', 'he', 'be', 'nice', 'or', 'maybe', 'his', 'eye', 'mean', 'he', 'be', 'evil', 'but', 'i', 'think', 'we', 'should', 'either', 'wave', 'to']	[('that', 'DT'), ('is', 'VBZ'), ('that', 'DT'), ('is', 'VBZ'), ('everyone', 'NN'), ('so', 'RB'), ('he', 'PRP'), ('is', 'VBZ'), ('nice', 'JJ'), ('or', 'CC'), ('maybe', 'RB'), ('his', 'PRP$'), ('eyes', 'NNS'), ('mean', 'VBP'), ('he', 'PRP'), ('is', 'VBZ'), ('evil', 'JJ'), ('but', 'CC'), ('i', 'JJ'), ('think', 'VBP'), ('we', 'PRP'), ('should', 'MD'), ('either', 'RB'), ('wave', 'VB'), ('to', 'TO')]	[('that', 'DT'), ('be', 'VB'), ('that', 'IN'), ('be', 'VB'), ('everyone', 'NN'), ('so', 'IN'), ('he', 'PRP'), ('be', 'VB'), ('nice', 'JJ'), ('or', 'CC'), ('maybe', 'RB'), ('his', 'PRP$'), ('eye', 'NN'), ('mean', 'NN'), ('he', 'PRP'), ('be', 'VB'), ('evil', 'JJ'), ('but', 'CC'), ('i', 'JJ'), ('think', 'VBP'), ('we', 'PRP'), ('should', 'MD'), ('either', 'RB'), ('wave', 'VB'), ('to', 'TO')]	Dyad3-time1-condTD.txt
MOT	i think he's nice  	['i', 'think', 'he', 'is', 'nice']	['i', 'think', 'he', 'be', 'nice']	[('i', 'NN'), ('think', 'VBP'), ('he', 'PRP'), ('is', 'VBZ'), ('nice', 'JJ')]	[('i', 'NN'), ('think', 'VBP'), ('he', 'PRP'), ('be', 'VB'), ('nice', 'JJ')]	Dyad3-time1-condTD.txt
CHI	you think he's so  but he doesn't have a gem  	['you', 'think', 'he', 'is', 'so', 'but', 'he', 'does', 'not', 'have', 'a', 'gem']	['you', 'think', 'he', 'be', 'so', 'but', 'he', 'do', 'not', 'have', 'a', 'gem']	[('you', 'PRP'), ('think', 'VBP'), ('he', 'PRP'), ('is', 'VBZ'), ('so', 'RB'), ('but', 'CC'), ('he', 'PRP'), ('does', 'VBZ'), ('not', 'RB'), ('have', 'VB'), ('a', 'DT'), ('gem', 'NN')]	[('you', 'PRP'), ('think', 'VBP'), ('he', 'PRP'), ('be', 'VB'), ('so', 'RB'), ('but', 'CC'), ('he', 'PRP'), ('do', 'VBP'), ('not', 'RB'), ('have', 'VB'), ('a', 'DT'), ('gem', 'NN')]	Dyad3-time1-condTD.txt
MOT	right wave to him  	['right', 'wave', 'to', 'him']	['right', 'wave', 'to', 'him']	[('right', 'RB'), ('wave', 'NN'), ('to', 'TO'), ('him', 'PRP')]	[('right', 'RB'), ('wave', 'NN'), ('to', 'TO'), ('him', 'PRP')]	Dyad3-time1-condTD.txt
CHI	we should wave to him  	['we', 'should', 'wave', 'to', 'him']	['we', 'should', 'wave', 'to', 'him']	[('we', 'PRP'), ('should', 'MD'), ('wave', 'VB'), ('to', 'TO'), ('him', 'PRP')]	[('we', 'PRP'), ('should', 'MD'), ('wave', 'VB'), ('to', 'TO'), ('him', 'PRP')]	Dyad3-time1-condTD.txt
MOT	 he's bad i don't  	['he', 'is', 'bad', 'i', 'do', 'not']	['he', 'be', 'bad', 'i', 'do', 'not']	[('he', 'PRP'), ('is', 'VBZ'), ('bad', 'JJ'), ('i', 'NNS'), ('do', 'VBP'), ('not', 'RB')]	[('he', 'PRP'), ('be', 'VB'), ('bad', 'JJ'), ('i', 'NNS'), ('do', 'VBP'), ('not', 'RB')]	Dyad3-time1-condTD.txt
CHI	so i think it's the eyes  	['so', 'i', 'think', 'it', 'is', 'the', 'eyes']	['so', 'i', 'think', 'it', 'be', 'the', 'eye']	[('so', 'RB'), ('i', 'JJ'), ('think', 'VBP'), ('it', 'PRP'), ('is', 'VBZ'), ('the', 'DT'), ('eyes', 'NNS')]	[('so', 'RB'), ('i', 'JJ'), ('think', 'VBP'), ('it', 'PRP'), ('be', 'VB'), ('the', 'DT'), ('eye', 'NN')]	Dyad3-time1-condTD.txt
MOT	okay  okay  	['okay', 'okay']	['okay', 'okay']	[('okay', 'NN'), ('okay', 'NN')]	[('okay', 'NN'), ('okay', 'NN')]	Dyad3-time1-condTD.txt
CHI	'cause it's not the warts   or maybe it's a combination of when you have eyes and warts maybe   weak i think we should wave  	['because', 'it', 'is', 'not', 'the', 'warts', 'or', 'maybe', 'it', 'is', 'a', 'combination', 'of', 'when', 'you', 'have', 'eyes', 'and', 'warts', 'maybe', 'weak', 'i', 'think', 'we', 'should', 'wave']	['because', 'it', 'be', 'not', 'the', 'wart', 'or', 'maybe', 'it', 'be', 'a', 'combination', 'of', 'when', 'you', 'have', 'eye', 'and', 'wart', 'maybe', 'weak', 'i', 'think', 'we', 'should', 'wave']	[('because', 'IN'), ('it', 'PRP'), ('is', 'VBZ'), ('not', 'RB'), ('the', 'DT'), ('warts', 'NNS'), ('or', 'CC'), ('maybe', 'VB'), ('it', 'PRP'), ('is', 'VBZ'), ('a', 'DT'), ('combination', 'NN'), ('of', 'IN'), ('when', 'WRB'), ('you', 'PRP'), ('have', 'VBP'), ('eyes', 'NNS'), ('and', 'CC'), ('warts', 'NNS'), ('maybe', 'RB'), ('weak', 'JJ'), ('i', 'JJ'), ('think', 'VBP'), ('we', 'PRP'), ('should', 'MD'), ('wave', 'VB')]	[('because', 'IN'), ('it', 'PRP'), ('be', 'VB'), ('not', 'RB'), ('the', 'DT'), ('wart', 'NN'), ('or', 'CC'), ('maybe', 'VB'), ('it', 'PRP'), ('be', 'VB'), ('a', 'DT'), ('combination', 'NN'), ('of', 'IN'), ('when', 'WRB'), ('you', 'PRP'), ('have', 'VBP'), ('eye', 'NN'), ('and', 'CC'), ('wart', 'JJ'), ('maybe', 'RB'), ('weak', 'JJ'), ('i', 'JJ'), ('think', 'VBP'), ('we', 'PRP'), ('should', 'MD'), ('wave', 'VB')]	Dyad3-time1-condTD.txt
MOT	yeah 'cause he doesn't have anything  	['yeah', 'because', 'he', 'does', 'not', 'have', 'anything']	['yeah', 'because', 'he', 'do', 'not', 'have', 'anything']	[('yeah', 'NN'), ('because', 'IN'), ('he', 'PRP'), ('does', 'VBZ'), ('not', 'RB'), ('have', 'VB'), ('anything', 'NN')]	[('yeah', 'NN'), ('because', 'IN'), ('he', 'PRP'), ('do', 'VBP'), ('not', 'RB'), ('have', 'VB'), ('anything', 'NN')]	Dyad3-time1-condTD.txt
CHI	i think we should steal  	['i', 'think', 'we', 'should', 'steal']	['i', 'think', 'we', 'should', 'steal']	[('i', 'JJ'), ('think', 'VBP'), ('we', 'PRP'), ('should', 'MD'), ('steal', 'VB')]	[('i', 'JJ'), ('think', 'VBP'), ('we', 'PRP'), ('should', 'MD'), ('steal', 'VB')]	Dyad3-time1-condTD.txt
